art,klasse,ordnung,familie
1100120,1,113,11309
1120304,1,115,11512
1120823,1,115,11507
2080504,2,234,23401
2080505,2,234,23401
2150236,2,235,23507
2150252,2,235,23506
3010203,3,301,30110
3010302,3,301,30103
3010502,3,301,30109
3010503,3,301,30109
3010605,3,301,30105
3010825,3,301,30107
3050106,3,306,30602
5040112,6,604,60401
5040202,6,604,60402
5060210,6,606,60602
5090206,2,234,23408
21102348,6,605,60501
21102895,2,206,20612
21102995,1,102,10201
21103173,6,607,60702
50903201,6,605,60505
50904343,1,115,11509
50904960,2,235,23504
50905845,3,301,30105
50905907,6,606,60602
55006709,6,606,60602
