art,klasse,ordnung,familie
1070701,1,108,10815
1070706,1,108,10815
1100124,1,113,11306
1100505,1,113,11314
1120303,1,115,11512
1120603,1,115,11504
1160403,1,121,12110
1160804,1,121,12114
1161020,1,121,12124
2010202,2,204,20401
2090603,2,207,20710
2090712,2,207,20709
2120309,2,219,21901
2130101,2,244,24420
2130203,2,244,24402
2130210,2,244,24402
2130509,2,244,24415
2130613,2,244,24408
2130622,2,244,24408
2130704,2,244,24406
2130706,2,244,24406
2130814,2,244,24407
2130908,2,244,24405
3010623,3,301,30105
3010625,3,301,30105
3010815,3,301,30107
3010825,3,301,30107
3030101,3,305,30506
3030104,3,305,30506
3030117,3,305,30506
3030209,3,305,30504
3030210,3,305,30504
3030422,3,305,30513
3030424,3,305,30513
3040111,3,303,30303
3040305,3,303,30316
3050106,3,306,30602
3050203,3,306,30603
3050206,3,306,30601
5030201,6,603,60302
5090201,6,610,61002
21103190,3,301,30107
50901010,6,609,60905
50902216,2,244,24405
50902495,6,609,60904
50905443,2,244,24402
