art,klasse,ordnung,familie
1020604,1,102,10213
1020611,1,102,10213
1070111,1,108,10802
1100510,1,113,11314
1100702,1,113,11311
1150102,1,120,12001
1150301,1,120,12003
1160403,1,121,12110
1160409,1,121,12110
1160411,1,121,12110
1160426,1,121,12110
1160427,1,121,12110
1160433,1,121,12110
1160602,1,121,12105
1160704,1,121,12112
1160804,1,121,12114
1160805,1,121,12114
1160810,1,121,12116
1160811,1,121,12113
1160817,1,121,12116
1160818,1,121,12116
1160820,1,121,12116
1160906,1,121,12120
1160912,1,121,12120
1160915,1,121,12120
1161016,1,121,12124
2010102,2,202,20201
2010105,2,201,20101
2010202,2,204,20401
2070617,2,206,20609
5020201,6,602,60204
5050302,6,605,60503
5050303,6,605,60503
5050413,6,605,60504
5050426,6,605,60504
5050429,6,605,60504
5050507,6,605,60505
5050611,6,605,60506
21102329,1,121,12117
21102438,1,121,12124
21102973,1,121,12101
21103085,6,606,60601
55005969,6,605,60504
55011283,6,605,60505
55013719,6,605,60506
55013906,6,605,60506
