art,klasse,ordnung,familie
1120121,1,115,11509
1120202,1,115,11510
1120818,1,115,11507
1160409,1,121,12110
1160411,1,121,12110
1160412,1,121,12109
1160430,1,121,12110
1160709,1,121,12112
2010105,2,201,20101
2070404,2,206,20608
2090603,2,207,20710
2090701,2,207,20709
2090702,2,207,20709
2090712,2,207,20709
2090717,2,207,20709
2090719,2,207,20709
5040112,6,604,60401
5050301,6,605,60503
5060210,6,606,60602
5070301,6,607,60703
21102373,6,607,60702
21103172,6,606,60601
21103173,6,607,60702
21103589,6,607,60702
21103605,6,604,60401
50903201,6,605,60505
50903610,6,607,60704
50904186,6,607,60701
50904953,6,608,60801
50905976,6,606,60602
