art,klasse,ordnung,familie
1070608,1,108,10815
1120210,1,115,11510
1160403,1,121,12110
1160420,1,121,12108
1160454,1,121,12110
2010202,2,204,20401
2080204,2,234,23410
2090603,2,207,20710
2090717,2,207,20709
2100318,2,220,22003
2222803,2,250,250135
2222810,2,250,250135
3030214,3,305,30504
5010109,6,601,60101
5020201,6,602,60204
5050412,6,605,60504
5050508,6,605,60505
5060204,6,606,60602
5070301,6,607,60703
21103172,6,606,60601
21103173,6,607,60702
21103605,6,604,60401
50901199,6,605,60504
50902651,1,113,11311
50904186,6,607,60701
50904611,6,605,60506
55003583,6,615,61501
55008401,3,301,30110
