art,klasse,ordnung,familie
1070315,1,108,10806
1100108,1,113,11302
1120213,1,115,11510
1120828,1,115,11507
1120916,1,115,11508
1140104,1,119,11901
1160455,1,121,12110
2040104,2,231,23105
2050604,2,222,22201
2070402,2,206,20608
2070404,2,206,20608
2090521,2,207,20708
2090603,2,207,20710
2090609,2,207,20703
3010826,3,301,30107
3050204,3,306,30601
3050211,3,306,30601
3050212,3,306,30601
5010109,6,601,60101
5040202,6,604,60402
21102328,1,121,12106
21102498,3,301,30106
21103082,6,607,60702
50901100,1,121,12110
50901246,1,121,12110
50901697,1,121,12108
50902149,2,244,24415
50905976,6,606,60602
50906385,6,604,60401
50906861,3,303,30344
55004875,1,108,10817
55010998,1,115,11507
55014268,1,121,12101
55014297,3,301,30110
