art,klasse,ordnung,familie
1020604,1,102,10213
1070111,1,108,10802
1070114,1,108,10802
1070117,1,108,10802
1070120,1,108,10802
1070406,1,108,10813
1070409,1,108,10813
1070418,1,108,10813
1070421,1,108,10813
1070503,1,108,10810
1070508,1,108,10812
1071004,1,108,10815
1071102,1,108,10818
1100120,1,113,11309
1100505,1,113,11314
1100604,1,113,11315
1100705,1,113,11312
1100707,1,113,11311
1120102,1,115,11509
1120305,1,115,11512
1120411,1,115,11514
1120422,1,115,11514
1120603,1,115,11504
1120826,1,115,11507
1120901,1,115,11507
1120905,1,115,11508
1120907,1,115,11508
1120915,1,115,11508
1120921,1,115,11508
1150102,1,120,12001
1150103,1,120,12001
1160105,1,121,12101
1160411,1,121,12110
1160709,1,121,12112
1160829,1,121,12114
2010102,2,202,20201
2010105,2,201,20101
2010202,2,204,20401
2020105,2,227,22701
2050202,2,229,22901
2050207,2,229,22901
2050604,2,222,22201
2050606,2,222,22201
2080119,2,234,23404
2080120,2,234,23405
2080412,2,234,23414
2090102,2,207,20704
2090603,2,207,20710
2100406,2,220,22005
2100407,2,220,22005
2100414,2,220,22005
2130110,2,244,24420
2130609,2,244,24408
2130704,2,244,24406
2130706,2,244,24406
2130835,2,244,24407
2150210,2,235,23507
2150211,2,235,23507
2150225,2,235,23507
3010604,3,301,30105
3010615,3,301,30105
3010625,3,301,30105
3010702,3,301,30106
3010710,3,301,30106
3010711,3,301,30106
3010813,3,301,30107
3010815,3,301,30107
3010819,3,301,30107
3010825,3,301,30107
3010828,3,301,30107
3030204,3,305,30504
3030417,3,305,30513
3040125,3,303,30311
3040305,3,303,30316
3040309,3,303,30316
3040405,3,303,30319
3040504,3,303,30320
3040509,3,303,30320
3040805,3,303,30330
3050202,3,306,30601
3070506,4,403,40326
3070701,4,403,40360
4090102,5,528,52808
4090103,5,528,52808
5010109,6,601,60101
5020101,6,602,60202
5020201,6,602,60204
5040102,6,604,60401
5040112,6,604,60401
5040202,6,604,60402
5050115,6,605,60501
5050201,6,605,60502
5050301,6,605,60503
5050303,6,605,60503
5050304,6,605,60503
5050429,6,605,60504
5050501,6,605,60505
5050502,6,605,60505
5050510,6,605,60505
5050511,6,605,60505
5050617,6,605,60506
5050624,6,605,60506
5060103,6,606,60601
5060203,6,606,60602
5060204,6,606,60602
5060205,6,606,60602
5060210,6,606,60602
5060211,6,606,60602
5070210,6,607,60702
5070212,6,607,60702
5070215,6,607,60702
5080107,6,608,60801
5090101,6,610,61001
21102528,4,403,40386
21102690,6,602,60202
21102702,5,516,51601
21102705,6,610,61002
21103505,3,301,30105
50901556,5,528,52831
50901668,3,303,30320
50903000,3,301,30105
50903276,6,607,60705
50903574,6,615,61501
50903582,6,607,60704
50903903,4,403,40386
50904953,6,608,60801
55003224,5,526,52603
55003238,5,528,52822
55003243,6,617,61701
55003248,5,550,550072
55003252,5,550,550072
55003260,6,617,61701
55003266,5,526,52606
55003334,5,528,52823
55003382,5,550,550072
55003553,5,550,550072
55003583,6,615,61501
55003744,5,528,52831
55005188,6,617,61701
55005340,3,303,30320
55005440,6,612,61204
55006084,3,303,30319
55007275,3,303,30319
55009808,3,303,30319
