art,klasse,ordnung,familie
5010101,6,601,60101
5010109,6,601,60101
5050110,6,605,60501
5050301,6,605,60503
5050303,6,605,60503
5050504,6,605,60505
5050605,6,605,60506
5050611,6,605,60506
5050617,6,605,60506
5050623,6,605,60506
5050627,6,605,60506
5050630,6,605,60506
21103549,6,605,60506
50903758,6,605,60506
55005738,6,605,60506
55005743,6,605,60506
55007535,6,605,60506
55007773,6,605,60506
55008524,6,605,60506
55010161,6,605,60506
55010162,6,605,60506
55010163,6,605,60506
