art,klasse,ordnung,familie
1070103,1,108,10802
1070111,1,108,10802
1070404,1,108,10813
1070406,1,108,10813
1070408,1,108,10813
1071108,1,108,10818
1080101,1,109,10901
1080201,1,109,10904
1100120,1,113,11309
1100505,1,113,11314
1100510,1,113,11314
1100705,1,113,11312
1120109,1,115,11509
1120303,1,115,11512
1120603,1,115,11504
1120610,1,115,11504
1120905,1,115,11508
1150102,1,120,12001
1150301,1,120,12003
1160602,1,121,12105
1160804,1,121,12114
1160818,1,121,12116
2010102,2,202,20201
2010104,2,201,20101
2020105,2,227,22701
2040108,2,231,23105
2050202,2,229,22901
2050602,2,222,22201
2070511,2,206,20607
2070524,2,206,20607
2070606,2,206,20609
2070621,2,206,20609
2070708,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2070812,2,206,20611
2070814,2,206,20611
2070905,2,206,20613
2070906,2,206,20613
2070908,2,206,20613
2070909,2,206,20613
2071004,2,206,20615
2071104,2,206,20614
2071108,2,206,20614
2071113,2,206,20614
2090505,2,207,20707
2090609,2,207,20703
2090712,2,207,20709
2090731,2,207,20709
2090736,2,207,20709
2100102,2,242,24201
2100403,2,220,22005
2130110,2,244,24420
2130203,2,244,24402
2130215,2,244,24402
2130317,2,244,24402
2130321,2,244,24413
2130609,2,244,24408
2130622,2,244,24408
2130704,2,244,24406
2130709,2,244,24406
2130903,2,244,24405
2130905,2,244,24405
2200605,2,240,24003
2220608,2,250,250094
2222707,2,250,250151
2222724,2,250,250151
2222738,2,250,250151
3010625,3,301,30105
3010802,3,301,30107
3010828,3,301,30107
3010829,3,301,30107
5010105,6,601,60101
5020201,6,602,60204
5040209,6,604,60402
5050301,6,605,60503
5050502,6,605,60505
5050617,6,605,60506
5070102,6,607,60701
5070206,6,607,60702
5090102,6,609,60901
5090201,6,610,61002
21102248,6,607,60702
21102705,6,610,61002
50901010,6,609,60905
50901399,6,601,60101
50901858,6,609,60904
50901976,6,609,60904
50902487,6,609,60904
50902763,6,607,60702
50903087,6,606,60602
50904129,6,608,60801
50904933,6,607,60702
50904946,6,607,60705
