art,klasse,ordnung,familie
1160411,1,121,12110
1160413,1,121,12109
2070404,2,206,20608
2070525,2,206,20607
2070606,2,206,20609
2070621,2,206,20609
2070803,2,206,20611
2070809,2,206,20611
2070812,2,206,20611
2070914,2,206,20613
2090603,2,207,20710
2090719,2,207,20709
2090731,2,207,20709
5040112,6,604,60401
5050502,6,605,60505
5060102,6,606,60601
5060103,6,606,60601
5070301,6,607,60703
21102373,6,607,60702
21103082,6,607,60702
21103172,6,606,60601
21103173,6,607,60702
21103589,6,607,60702
21103605,6,604,60401
50902209,6,606,60602
50903581,6,607,60704
50904953,6,608,60801
50905976,6,606,60602
50907329,6,606,60602
