art,klasse,ordnung,familie
1070111,1,108,10802
1070518,1,108,10810
1100139,1,113,11309
1100510,1,113,11314
1120303,1,115,11512
1120421,1,115,11514
1120821,1,115,11507
1130102,1,115,11515
1130104,1,115,11515
1130309,1,115,11517
1160103,1,121,12102
1160201,1,121,12103
1160403,1,121,12110
1160411,1,121,12110
1160433,1,121,12110
1160804,1,121,12114
1160906,1,121,12120
2010101,2,202,20201
2020108,2,227,22701
2020113,2,227,22701
2050117,2,231,23102
2050118,2,231,23102
2050210,2,229,22901
2050510,2,231,23101
2070101,2,206,20601
2070309,2,206,20603
2070401,2,206,20608
2070701,2,206,20612
2070703,2,206,20612
2080212,2,234,23408
2080318,2,243,24301
2090609,2,207,20703
2110704,2,223,22307
2110901,2,223,22308
2120331,2,219,21901
2130824,2,244,24407
2150214,2,235,23503
2210214,2,241,24103
2220204,2,250,250014
2220208,2,250,250006
2222122,2,250,250167
4100103,5,550,550009
4230701,5,550,550001
5050303,6,605,60503
21102313,1,115,11509
21102611,1,118,11801
21103062,2,243,24301
21103229,2,223,22319
21103252,5,521,52102
21103653,2,250,250179
50901060,2,219,21902
50901272,2,219,21901
50901450,2,228,22804
50902236,2,243,24301
50903377,2,206,20612
50904074,2,221,22101
50904259,2,250,250175
50904591,2,221,22101
50904611,6,605,60506
50905353,5,550,550075
55005969,6,605,60504
55006516,1,114,11401
55010043,5,550,550029
55011894,5,552,55206
