art,klasse,ordnung,familie
1070603,1,108,10815
1070701,1,108,10815
1070810,1,108,10814
1100702,1,113,11311
1120116,1,115,11509
1120118,1,115,11509
1120703,1,115,11506
1120905,1,115,11508
1120920,1,115,11508
1120921,1,115,11508
1160301,1,121,12104
1160411,1,121,12110
1161016,1,121,12124
2010105,2,201,20101
2010202,2,204,20401
2050207,2,229,22901
2080116,2,234,23405
2080211,2,234,23410
2080409,2,234,23414
2080412,2,234,23414
2090603,2,207,20710
2130609,2,244,24408
2130706,2,244,24406
3050206,3,306,30601
5010109,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5050115,6,605,60501
5050302,6,605,60503
5050501,6,605,60505
5060102,6,606,60601
5070301,6,607,60703
5090101,6,610,61001
21103171,1,115,11509
21103172,6,606,60601
21103173,6,607,60702
50901010,6,609,60905
50905158,1,115,11504
50905976,6,606,60602
