art,klasse,ordnung,familie
1100902,1,113,11319
1160105,1,121,12101
1160411,1,121,12110
2010105,2,201,20101
2070406,2,206,20608
2090603,2,207,20710
2090712,2,207,20709
5010102,6,601,60101
5010109,6,601,60101
5010111,6,601,60101
5010119,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5040202,6,604,60402
5050108,6,605,60501
5050201,6,605,60502
5050301,6,605,60503
5050303,6,605,60503
5050404,6,605,60504
5050426,6,605,60504
5060210,6,606,60602
5070206,6,607,60702
5070215,6,607,60702
5070301,6,607,60703
5080106,6,608,60801
5080107,6,608,60801
21102538,6,607,60701
21102621,6,607,60702
21102950,6,607,60702
21103095,6,605,60501
21103170,6,605,60501
21103172,6,606,60601
21103173,6,607,60702
21103529,6,607,60702
21103589,6,607,60702
21103602,6,601,60101
50904186,6,607,60701
50904611,6,605,60506
50905976,6,606,60602
55004248,6,602,60210
55008043,6,605,60506
55008095,6,605,60505
