art,klasse,ordnung,familie
1020601,1,102,10213
1020604,1,102,10213
1040107,1,106,10608
1070119,1,108,10802
1070406,1,108,10813
1070418,1,108,10813
1070609,1,108,10815
1070705,1,108,10815
1070912,1,108,10816
1071111,1,108,10818
1071203,1,108,10819
1080101,1,109,10901
1100307,1,113,11335
1100316,1,113,11340
1100502,1,113,11314
1100505,1,113,11314
1100510,1,113,11314
1100707,1,113,11311
1100902,1,113,11319
1120111,1,115,11509
1120113,1,115,11509
1120202,1,115,11510
1120212,1,115,11510
1120405,1,115,11514
1120827,1,115,11507
1120905,1,115,11508
1120918,1,115,11508
1120921,1,115,11508
1140102,1,119,11901
1140201,1,116,11601
1150102,1,120,12001
1150301,1,120,12003
1160201,1,121,12103
1160202,1,121,12103
1160301,1,121,12104
1160424,1,121,12110
1160605,1,121,12105
1160704,1,121,12112
1161007,1,121,12124
1161021,1,121,12124
1161024,1,121,12124
2010105,2,201,20101
2010202,2,204,20401
2040105,2,231,23105
2040108,2,231,23105
2050104,2,231,23102
2050207,2,229,22901
2050604,2,222,22201
2070402,2,206,20608
2070404,2,206,20608
2070502,2,206,20607
2070508,2,206,20607
2070523,2,206,20607
2070524,2,206,20607
2070525,2,206,20607
2070606,2,206,20609
2070621,2,206,20609
2070701,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2080102,2,234,23404
2080111,2,234,23404
2080117,2,234,23405
2080208,2,234,23408
2080217,2,234,23409
2080304,2,243,24303
2080313,2,243,24303
2080406,2,234,23414
2080409,2,234,23414
2080410,2,234,23414
2080412,2,234,23414
2090603,2,207,20710
2090702,2,207,20709
2090731,2,207,20709
2100312,2,220,22003
2100402,2,220,22005
2100407,2,220,22005
2100413,2,220,22005
2100419,2,220,22005
2110211,2,223,22318
2110215,2,223,22318
2130152,2,244,24420
2130210,2,244,24402
2130220,2,244,24402
2130328,2,244,24414
2130502,2,244,24415
2130504,2,244,24415
2130509,2,244,24415
2130511,2,244,24417
2130516,2,244,24417
2130525,2,244,24417
2130613,2,244,24408
2130622,2,244,24408
2130704,2,244,24406
2130709,2,244,24406
2130811,2,244,24407
2130820,2,244,24407
2130826,2,244,24407
2140213,2,214,21401
2150105,2,235,23501
2150225,2,235,23507
2150226,2,235,23507
2150302,2,235,23505
2150303,2,235,23505
2200118,2,239,23903
2222706,2,250,250151
2223204,2,250,250072
2223207,2,250,250072
2223216,2,250,250072
2223222,2,250,250072
2223238,2,250,250072
3010302,3,301,30103
3010404,3,301,30113
3010604,3,301,30105
3010610,3,301,30105
3010615,3,301,30105
3010625,3,301,30105
3010701,3,301,30106
3010817,3,301,30107
3010828,3,301,30107
3030101,3,305,30506
3030102,3,305,30506
3030109,3,305,30506
3030204,3,305,30504
3030207,3,305,30504
3030209,3,305,30504
3030210,3,305,30504
3030402,3,305,30513
3030424,3,305,30513
3030433,3,305,30513
3040111,3,303,30303
3040512,3,303,30321
3040527,3,303,30320
3041001,3,303,30328
3050102,3,306,30602
3050105,3,306,30602
3050206,3,306,30601
3050209,3,306,30601
3060416,4,402,40206
3070103,4,403,40303
3070206,4,403,40380
3070301,4,403,40328
3070306,4,403,40328
3070502,4,403,40325
3070506,4,403,40326
3070510,4,403,40326
3070601,4,403,40323
3070902,4,403,40307
4010402,5,505,50506
4020305,5,514,51405
4060102,5,520,52001
4070205,5,523,52302
5030201,6,603,60302
5040202,6,604,60402
5050303,6,605,60503
5050304,6,605,60503
5050502,6,605,60505
5050613,6,605,60506
5060210,6,606,60602
5090102,6,609,60901
5090201,6,610,61002
21102437,1,121,12124
21102445,3,301,30112
21102471,3,305,30506
21102677,3,301,30106
21102705,6,610,61002
21102895,2,206,20612
21103020,5,550,550130
21103089,2,207,20710
21103227,6,607,60705
21103311,3,303,30332
50901010,6,609,60905
50901169,5,550,550141
50901556,5,528,52831
50901571,1,115,11510
50901930,1,115,11509
50902942,5,527,52717
50902959,5,550,550072
50903064,5,527,52717
50903574,6,615,61501
50903581,6,607,60704
50903582,6,607,60704
50903919,5,550,550072
50904423,2,235,23506
50904505,2,250,250072
50904939,2,250,250072
50905510,5,550,550021
50905523,5,541,54103
50905586,5,526,52601
50905635,5,550,550072
50905688,5,550,550072
50906280,5,528,52814
50906740,5,550,550139
50906781,1,115,11517
50906834,5,549,54903
55003223,5,526,52601
55003241,5,526,52601
55003243,6,617,61701
55003244,5,542,54208
55003246,5,542,54207
55003247,5,550,550072
55003248,5,550,550072
55003249,5,550,550072
55003252,5,550,550072
55003260,6,617,61701
55003334,5,528,52823
55003347,5,527,52718
55003362,5,526,52601
55003364,5,550,550058
55003366,5,550,550058
55003367,5,550,550059
55003369,5,550,550074
55003375,5,550,550074
55003388,5,526,52601
55003516,5,550,550074
55003523,5,550,550072
55003550,5,550,550072
55003551,5,550,550072
55003583,6,615,61501
55003607,5,550,550072
55003612,5,550,550072
55003623,5,527,52718
55003647,5,550,550139
55003663,5,550,550010
55003728,5,526,52601
55003753,5,528,52822
55003777,5,550,550072
55003900,5,526,52601
55003902,5,528,52815
55003934,5,528,52803
55003995,5,542,54208
55004203,5,550,550072
55004248,6,602,60210
55004712,5,550,550072
55004863,6,615,61501
55006013,2,250,250072
55006970,1,113,11304
55008622,6,602,60211
