art,klasse,ordnung,familie
1120111,1,115,11509
1120304,1,115,11512
1120806,1,115,11507
1160430,1,121,12110
1160709,1,121,12112
1161019,1,121,12124
2080117,2,234,23405
2080119,2,234,23404
2080203,2,234,23408
2080206,2,234,23412
2080208,2,234,23408
2080303,2,243,24303
2080304,2,243,24303
2080307,2,243,24303
2080308,2,243,24303
2150105,2,235,23501
2150212,2,235,23506
2150217,2,235,23506
2150225,2,235,23507
2150233,2,235,23507
5010109,6,601,60101
5050115,6,605,60501
5050301,6,605,60503
21102973,1,121,12101
21103471,6,605,60505
50902219,2,235,23507
