art,klasse,ordnung,familie
1020604,1,102,10213
1070111,1,108,10802
1070406,1,108,10813
1080201,1,109,10904
1100120,1,113,11309
1100121,1,113,11309
1100510,1,113,11314
1120118,1,115,11509
1120303,1,115,11512
1120304,1,115,11512
1120411,1,115,11514
1120420,1,115,11513
1120502,1,115,11503
1120603,1,115,11504
2140218,2,214,21401
2210214,2,241,24103
3010502,3,301,30109
3010711,3,301,30106
3010815,3,301,30107
3010822,3,301,30107
3010825,3,301,30107
3010826,3,301,30107
3030209,3,305,30504
3040111,3,303,30303
3040511,3,303,30324
3040512,3,303,30321
3040527,3,303,30320
3040712,3,303,30332
3040713,3,303,30334
3040782,3,303,30337
3041001,3,303,30328
3060501,4,402,40204
3060504,4,402,40204
4060102,5,520,52001
5010109,6,601,60101
5020201,6,602,60204
5090201,6,610,61002
21102705,6,610,61002
21102739,6,610,61002
21103017,5,550,550130
21103045,1,108,10806
50901999,5,550,550059
50902855,5,552,55203
50903052,5,523,52304
50903053,5,523,52304
50903574,6,615,61501
50903607,3,303,30320
50905510,5,550,550021
50905567,5,550,550072
50906121,5,552,55205
50906201,5,528,52806
50907677,5,527,52718
55003223,5,526,52601
55003239,5,528,52830
55003243,6,617,61701
55003264,5,552,55205
55003314,5,526,52601
55003337,5,527,52718
55003338,5,527,52718
55003360,5,526,52601
55003372,5,550,550074
55003375,5,550,550074
55003422,5,550,550130
55003475,5,550,550074
55003506,5,550,550074
55003543,5,550,550072
55003551,5,550,550072
55003552,5,550,550072
55003646,5,526,52601
55003923,5,550,550055
55004248,6,602,60210
55004355,5,550,550072
55004566,5,550,550072
55004817,6,620,62001
55005407,6,611,61116
55005530,6,612,61213
