art,klasse,ordnung,familie
1020604,1,102,10213
1120113,1,115,11509
1160411,1,121,12110
1160413,1,121,12109
1160433,1,121,12110
2080117,2,234,23405
2080207,2,234,23408
2080212,2,234,23408
2080216,2,234,23408
2080304,2,243,24303
2080308,2,243,24303
2080313,2,243,24303
2080315,2,243,24303
2080410,2,234,23414
2080412,2,234,23414
2080507,2,234,23401
2090525,2,207,20707
2090717,2,207,20709
2090719,2,207,20709
2100403,2,220,22005
2150104,2,235,23501
2150210,2,235,23507
2150225,2,235,23507
2150226,2,235,23507
2150227,2,235,23503
2150233,2,235,23507
5010105,6,601,60101
5010108,6,601,60101
5030201,6,603,60302
5040108,6,604,60401
5040205,6,604,60402
5050408,6,605,60504
5050502,6,605,60505
5050504,6,605,60505
5050617,6,605,60506
5060104,6,606,60601
5060203,6,606,60602
5060210,6,606,60602
5070201,6,607,60702
5070209,6,607,60702
5070210,6,607,60702
21102895,2,206,20612
21102950,6,607,60702
50901436,6,601,60101
50903939,6,607,60702
50904186,6,607,60701
50904933,6,607,60702
50906349,6,605,60501
50906778,6,604,60401
50907046,2,234,23408
50907648,6,607,60702
55006575,6,604,60401
55007613,6,603,60301
55008106,6,605,60501
55013811,6,606,60601
55013812,6,601,60101
