art,klasse,ordnung,familie
1160411,1,121,12110
2010105,2,201,20101
2070803,2,206,20611
2070809,2,206,20611
2090603,2,207,20710
2090712,2,207,20709
2130321,2,244,24413
5010109,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5040202,6,604,60402
5050110,6,605,60501
5050627,6,605,60506
5060102,6,606,60601
5060210,6,606,60602
5070301,6,607,60703
5080107,6,608,60801
5090102,6,609,60901
21103173,6,607,60702
21103637,6,604,60401
50901010,6,609,60905
50903574,6,615,61501
50903692,6,604,60401
50904186,6,607,60701
50904611,6,605,60506
50904953,6,608,60801
50905976,6,606,60602
55003583,6,615,61501
55006615,6,605,60505
