art,klasse,ordnung,familie
1020611,1,102,10213
1100433,1,113,11342
1100434,1,113,11342
2010202,2,204,20401
2050119,2,231,23102
2080108,2,234,23405
2110401,2,223,22302
2110919,2,223,22308
2120305,2,219,21904
2130216,2,244,24402
2130304,2,244,24413
2130308,2,244,24412
2130320,2,244,24414
2130336,2,244,24413
2150111,2,235,23501
2160101,2,211,21101
2222723,2,250,250151
2222736,2,250,250151
3040305,3,303,30316
3040705,3,303,30332
3041109,3,303,30344
5030102,6,603,60301
21102744,2,219,21904
21103059,1,102,10202
21103216,2,244,24419
21103306,3,305,30504
50901091,2,206,20612
50901367,3,303,30344
50901419,2,250,250050
50901855,3,303,30316
50901919,2,215,21501
50902063,1,102,10204
50902826,2,234,23410
50902983,2,240,24006
50903105,3,305,30504
50903421,3,303,30316
50903709,3,305,30504
50903851,2,250,250054
50904143,2,235,23501
50904411,1,102,10212
50905025,2,223,22301
50906065,3,303,30324
50906350,2,250,250030
50907161,2,240,24003
55003677,2,235,23502
55005975,2,223,22307
55006398,2,250,250054
55007218,3,303,30325
55007515,3,305,30524
55007697,2,219,21904
55008050,1,102,10213
55008638,5,528,52821
55009846,3,303,30316
55010283,1,102,10214
55010356,2,223,22308
55010404,1,113,11342
55010406,1,102,10202
55010407,1,102,10204
55010408,1,106,10610
55010410,1,102,10202
55010415,1,113,11342
55010431,2,250,250030
55011056,2,250,250031
55011476,2,221,22101
55011572,2,250,250030
55011587,2,234,23409
55011590,2,243,24303
55011899,1,101,10101
55012789,2,234,23410
55012988,2,250,250042
55012989,2,250,250043
55012990,2,250,250058
55013044,2,250,250030
55013068,2,250,250079
55013069,2,250,250050
55013471,3,305,30524
55013486,2,250,250031
55013487,2,250,250031
55013488,2,250,250031
55013489,2,250,250030
55013490,2,250,250030
55013491,2,250,250034
55013492,2,250,250034
55013493,2,250,250034
55013494,2,250,250079
55013496,2,250,250028
55013497,2,250,250104
55013498,2,250,250060
55013499,2,250,250031
55013500,5,524,52410
55013501,5,541,54103
55013504,3,303,30316
55013505,3,303,30326
55013506,3,303,30333
55013507,3,303,30332
55013508,3,303,30332
55013761,5,550,550118
