art,klasse,ordnung,familie
2070809,2,206,20611
2130207,2,244,24402
2130412,2,244,24415
2130511,2,244,24417
2130608,2,244,24404
2130613,2,244,24408
2130622,2,244,24408
2130704,2,244,24406
2130835,2,244,24407
2130925,2,244,24405
2130931,2,244,24405
2140202,2,214,21401
2140206,2,214,21401
2140212,2,214,21401
2140218,2,214,21401
2222801,2,250,250135
2222802,2,250,250135
2222812,2,250,250135
2222823,2,250,250135
5090101,6,610,61001
5090102,6,609,60901
21102705,6,610,61002
50901010,6,609,60905
50902495,6,609,60904
50906936,6,606,60602
