art,klasse,ordnung,familie
1070111,1,108,10802
1070611,1,108,10815
1070706,1,108,10815
1070811,1,108,10814
1120121,1,115,11509
1120205,1,115,11510
1120603,1,115,11504
1120822,1,115,11507
1120905,1,115,11508
1120912,1,115,11508
1120920,1,115,11508
1160201,1,121,12103
1160411,1,121,12110
1161019,1,121,12124
2010105,2,201,20101
2070402,2,206,20608
2080412,2,234,23414
2090603,2,207,20710
2090712,2,207,20709
2130704,2,244,24406
3030101,3,305,30506
3030204,3,305,30504
5010109,6,601,60101
5040112,6,604,60401
5040202,6,604,60402
5050303,6,605,60503
5050425,6,605,60504
5070210,6,607,60702
5070301,6,607,60703
21102715,1,115,11509
21103171,1,115,11509
21103172,6,606,60601
21103173,6,607,60702
21103605,6,604,60401
50902219,2,235,23507
50903201,6,605,60505
50904186,6,607,60701
50904611,6,605,60506
50904953,6,608,60801
55007439,6,605,60505
55007533,6,605,60504
