art,klasse,ordnung,familie
1020302,1,102,10211
1020303,1,102,10210
1020609,1,102,10213
1040201,1,106,10601
1040204,1,106,10601
1070116,1,108,10802
1070120,1,108,10802
1070403,1,108,10813
1070503,1,108,10810
1070518,1,108,10810
1070521,1,108,10809
1071104,1,108,10818
1071108,1,108,10818
1071203,1,108,10819
1071205,1,108,10819
1080101,1,109,10901
1080102,1,109,10901
1080201,1,109,10904
1080202,1,109,10904
1080302,1,110,11001
1100505,1,113,11314
1100603,1,113,11315
1100703,1,113,11312
1100904,1,113,11322
1120101,1,115,11509
1120203,1,115,11510
1120212,1,115,11510
1120304,1,115,11512
1120411,1,115,11514
1120415,1,115,11514
1120416,1,115,11514
1120603,1,115,11504
1120704,1,115,11506
1120823,1,115,11507
1120826,1,115,11507
1120901,1,115,11507
1120907,1,115,11508
1120911,1,115,11508
1120923,1,115,11508
1140102,1,119,11901
1150105,1,120,12001
1150202,1,120,12002
1150206,1,120,12002
1150303,1,120,12003
1160102,1,121,12101
1160104,1,121,12101
1160106,1,121,12101
1160110,1,121,12102
1160202,1,121,12103
1160301,1,121,12104
1160602,1,121,12105
1160606,1,121,12105
1160702,1,121,12112
1160706,1,121,12112
1160801,1,121,12116
1160805,1,121,12114
1160810,1,121,12116
1160813,1,121,12114
1160818,1,121,12116
1160824,1,121,12114
1160830,1,121,12114
1160901,1,121,12122
1160902,1,121,12120
1160905,1,121,12122
1160912,1,121,12120
1160927,1,121,12122
2010105,2,201,20101
2010203,2,204,20401
2010301,2,203,20301
2040101,2,231,23105
2040106,2,231,23105
2050114,2,231,23102
2050130,2,231,23102
2050201,2,229,22901
2050202,2,229,22901
2050206,2,229,22901
2050207,2,229,22901
2050212,2,229,22901
2050213,2,229,22901
2050507,2,231,23101
2050510,2,231,23101
2050516,2,231,23101
2050517,2,231,23101
2050605,2,222,22201
2070101,2,206,20601
2070201,2,206,20602
2070302,2,206,20603
2070304,2,206,20603
2070305,2,206,20603
2070306,2,206,20603
2070309,2,206,20603
2070401,2,206,20608
2070405,2,206,20608
2070520,2,206,20607
2070524,2,206,20607
2070621,2,206,20609
2070623,2,206,20611
2070704,2,206,20612
2070708,2,206,20612
2070711,2,206,20612
2070716,2,206,20612
2070717,2,206,20612
2070723,2,206,20612
2070726,2,206,20612
2070728,2,206,20612
2070730,2,206,20612
2070733,2,206,20612
2070734,2,206,20612
2070801,2,206,20611
2070803,2,206,20611
2070809,2,206,20611
2070810,2,206,20612
2070814,2,206,20611
2070815,2,206,20611
2070904,2,206,20613
2070905,2,206,20613
2070906,2,206,20613
2070908,2,206,20613
2070909,2,206,20613
2070912,2,206,20613
2070913,2,206,20613
2071003,2,206,20615
2071104,2,206,20614
2071114,2,206,20614
2071117,2,206,20614
2080105,2,234,23406
2080119,2,234,23404
2080216,2,234,23408
2080321,2,243,24304
2080416,2,234,23414
2080502,2,234,23401
2090101,2,207,20704
2090518,2,207,20707
2090529,2,207,20707
2090601,2,207,20710
2090602,2,207,20710
2090604,2,207,20710
2090606,2,207,20703
2090710,2,207,20709
2100102,2,242,24201
2100111,2,215,21501
2100203,2,224,22402
2100410,2,220,22005
2120111,2,219,21908
2120114,2,219,21908
2120115,2,219,21908
2120118,2,219,21908
2120201,2,219,21904
2120203,2,219,21905
2120204,2,219,21904
2120206,2,219,21904
2120212,2,219,21905
2120317,2,219,21905
2120321,2,219,21901
2120325,2,219,21903
2130101,2,244,24420
2130105,2,244,24420
2130110,2,244,24420
2130321,2,244,24413
2130405,2,244,24415
2130604,2,244,24404
2130704,2,244,24406
2130706,2,244,24406
2130715,2,244,24406
2130814,2,244,24407
2130907,2,244,24405
2140103,2,216,21601
2140104,2,216,21601
2140211,2,214,21401
2150214,2,235,23503
2200103,2,239,23904
2200119,2,239,23904
2200124,2,239,23904
2200308,2,240,24005
2200402,2,240,24006
2200604,2,240,24003
2210216,2,241,24103
2220407,2,250,250005
2220603,2,250,250094
2220607,2,250,250094
2220608,2,250,250094
2220612,2,250,250094
2221102,2,250,250142
2221104,2,250,250138
2221111,2,250,250142
2221201,2,250,250122
2221236,2,250,250122
2222106,2,250,250179
2222302,2,250,250179
2222318,2,250,250179
2222344,2,250,250179
2222401,2,250,250175
2222415,2,250,250175
2222801,2,250,250135
2222804,2,250,250135
2222812,2,250,250135
2222826,2,250,250135
2222829,2,250,250135
2222834,2,250,250135
2222907,2,250,250065
2223002,2,250,250050
2223101,2,250,250028
2223109,2,250,250028
2223203,2,250,250072
2223214,2,250,250072
2223219,2,250,250072
3010109,3,301,30112
3010401,3,301,30114
3010611,3,301,30105
3010619,3,301,30105
3010704,3,301,30106
3010709,3,301,30106
3010810,3,301,30107
3010815,3,301,30107
3010820,3,301,30107
3010825,3,301,30107
3010827,3,301,30107
3030104,3,305,30506
3030105,3,305,30506
3030106,3,305,30506
3030108,3,305,30506
3030113,3,305,30506
3030115,3,305,30506
3030116,3,305,30506
