art,klasse,ordnung,familie,behind_scenes
1020604,1,102,10213,0
1070111,1,108,10802,0
1070505,1,108,10812,
1100505,1,113,11314,0
1100707,1,113,11311,
1120303,1,115,11512,0
1120603,1,115,11504,0
1160403,1,121,12110,0
1161020,1,121,12124,
2010102,2,202,20201,0
2010105,2,201,20101,0
2010202,2,204,20401,
2040108,2,231,23105,0
2050207,2,229,22901,
2050507,2,231,23101,0
2050602,2,222,22201,
2070301,2,206,20603,
2070309,2,206,20603,0
2070404,2,206,20608,
2070508,2,206,20607,0
2070511,2,206,20607,0
2070524,2,206,20607,
2070602,2,206,20611,0
2070606,2,206,20609,
2070617,2,206,20609,
2070703,2,206,20612,0
2070803,2,206,20611,
2070809,2,206,20611,
2070905,2,206,20613,
2070914,2,206,20613,
2080301,2,243,24303,0
2090505,2,207,20707,0
2090506,2,207,20707,
2090603,2,207,20710,
2090609,2,207,20703,0
2090709,2,207,20709,0
2090711,2,207,20709,0
2090712,2,207,20709,
2090719,2,207,20709,0
2090731,2,207,20709,
2100406,2,220,22005,
2110405,2,223,22302,0
2120305,2,219,21904,0
2120309,2,219,21901,
2120320,2,219,21901,0
2120328,2,219,21904,
2130203,2,244,24402,0
2130318,2,244,24413,0
2130321,2,244,24413,0
2130331,2,244,24413,0
2130332,2,244,24413,0
2130405,2,244,24415,
2130509,2,244,24415,
2130511,2,244,24417,
2130512,2,244,24415,0
2130525,2,244,24417,0
2130613,2,244,24408,
2130621,2,244,24404,0
2130704,2,244,24406,
2130706,2,244,24406,
2130811,2,244,24407,
2130816,2,244,24407,
2130820,2,244,24407,
2130824,2,244,24407,
2130835,2,244,24407,
2130938,2,244,24405,
2140213,2,214,21401,0
2150303,2,235,23505,0
2222706,2,250,250151,
2222810,2,250,250135,0
3010625,3,301,30105,0
3010825,3,301,30107,
3030101,3,305,30506,
3030106,3,305,30506,0
3030209,3,305,30504,0
3030415,3,305,30513,0
3030422,3,305,30513,0
3030423,3,305,30513,0
3040111,3,303,30303,
3040121,3,303,30303,0
3040512,3,303,30321,0
3040707,3,303,30332,0
3041123,3,303,30344,0
5030201,6,603,60302,0
5060211,6,606,60602,
5090201,6,610,61002,0
21102496,3,305,30513,0
21102570,2,244,24406,0
21102705,6,610,61002,
21102787,3,303,30330,0
21102895,2,206,20612,
21103103,1,104,10403,0
21103188,3,305,30506,0
21103190,3,301,30107,
21103237,3,305,30513,0
50903531,3,303,30319,0
50906030,3,305,30513,0
