art,klasse,ordnung,familie
1020403,1,102,10207
1020604,1,102,10213
1040107,1,106,10608
1070111,1,108,10802
1070118,1,108,10802
1070308,1,108,10807
1070406,1,108,10813
1070409,1,108,10813
1070418,1,108,10813
1070503,1,108,10810
1070505,1,108,10812
1070509,1,108,10810
1070515,1,108,10809
1070520,1,108,10812
1070521,1,108,10809
1070606,1,108,10815
1070608,1,108,10815
1070702,1,108,10815
1070705,1,108,10815
1071108,1,108,10818
1071111,1,108,10818
1071206,1,108,10819
1071208,1,108,10819
1080101,1,109,10901
1080102,1,109,10901
1100702,1,113,11311
1120101,1,115,11509
1120118,1,115,11509
1120121,1,115,11509
1120204,1,115,11510
1120205,1,115,11510
1120303,1,115,11512
1120304,1,115,11512
1120306,1,115,11511
1120405,1,115,11514
1120411,1,115,11514
1120420,1,115,11513
1120502,1,115,11503
1120505,1,115,11505
1120603,1,115,11504
1120609,1,115,11504
1120704,1,115,11506
1120803,1,115,11507
1120807,1,115,11507
1120809,1,115,11507
1120812,1,115,11507
1120813,1,115,11507
1120821,1,115,11507
1120824,1,115,11507
1120826,1,115,11507
1120905,1,115,11508
1120907,1,115,11508
1120911,1,115,11508
1120912,1,115,11508
1120918,1,115,11508
1120919,1,115,11508
1120920,1,115,11508
1120921,1,115,11508
1120925,1,115,11508
1130101,1,115,11515
1140101,1,119,11901
1140303,1,117,11701
1150103,1,120,12001
1150104,1,120,12001
1150204,1,120,12002
1150301,1,120,12003
1160106,1,121,12101
1160201,1,121,12103
1160407,1,121,12108
1160607,1,121,12105
1160815,1,121,12116
1160907,1,121,12120
1160909,1,121,12120
2010102,2,202,20201
2010105,2,201,20101
2010202,2,204,20401
2020105,2,227,22701
2040105,2,231,23105
2040107,2,231,23105
2050109,2,231,23102
2050117,2,231,23102
2050207,2,229,22901
2050507,2,231,23101
2050510,2,231,23101
2050511,2,231,23101
2050517,2,231,23101
2050602,2,222,22201
2050604,2,222,22201
2050606,2,222,22201
2070101,2,206,20601
2080102,2,234,23404
2080103,2,234,23407
2080111,2,234,23404
2080116,2,234,23405
2080117,2,234,23405
2080119,2,234,23404
2080125,2,234,23405
2080203,2,234,23408
2080204,2,234,23410
2080211,2,234,23410
2080231,2,234,23408
2080302,2,243,24301
2080313,2,243,24303
2080402,2,234,23414
2080405,2,234,23414
2080408,2,234,23414
2080412,2,234,23414
2080414,2,234,23414
2080501,2,234,23401
2090213,2,207,20702
2090511,2,207,20707
2090529,2,207,20707
2090603,2,207,20710
2090609,2,207,20703
2090611,2,207,20703
2100414,2,220,22005
2130112,2,244,24420
2130130,2,244,24420
2130409,2,244,24401
2130609,2,244,24408
2130616,2,244,24408
2130704,2,244,24406
2130706,2,244,24406
2130709,2,244,24406
2130710,2,244,24406
2130711,2,244,24406
2130824,2,244,24407
2140213,2,214,21401
2150204,2,235,23506
2150207,2,235,23506
2150210,2,235,23507
2150212,2,235,23506
2150217,2,235,23506
2150225,2,235,23507
2150227,2,235,23503
2150233,2,235,23507
2200123,2,239,23904
2200126,2,239,23903
2200129,2,239,23904
2200204,2,240,24001
2222624,2,250,250150
2222706,2,250,250151
2222806,2,250,250135
2222823,2,250,250135
3010302,3,301,30103
3010404,3,301,30113
3010502,3,301,30109
3010604,3,301,30105
3010616,3,301,30105
3010618,3,301,30105
3010625,3,301,30105
3010633,3,301,30105
3010708,3,301,30106
3010711,3,301,30106
3010813,3,301,30107
3010814,3,301,30107
3010815,3,301,30107
3010817,3,301,30107
3010819,3,301,30107
3010825,3,301,30107
3010827,3,301,30107
3030102,3,305,30506
3030104,3,305,30506
3030106,3,305,30506
3030111,3,305,30506
3030204,3,305,30504
3030207,3,305,30504
3030209,3,305,30504
3030210,3,305,30504
3030212,3,305,30504
3030422,3,305,30513
3030429,3,305,30513
3040301,3,303,30313
3040312,3,303,30316
3040405,3,303,30319
3040512,3,303,30321
3040605,3,303,30338
3040703,3,303,30337
3040707,3,303,30332
3041001,3,303,30328
3041122,3,303,30344
3041303,3,303,30342
3050106,3,306,30602
3050110,3,306,30602
3050206,3,306,30601
5050107,6,605,60501
5050407,6,605,60504
5050502,6,605,60505
5050617,6,605,60506
21102280,3,301,30109
21102314,1,113,11343
21102562,1,121,12117
21102570,2,244,24406
21102713,2,243,24303
21102736,1,119,11901
21102845,3,305,30517
21102895,2,206,20612
21103523,3,305,30504
50901672,3,303,30313
50902556,3,305,30513
50903229,3,305,30513
50903341,3,301,30107
50903603,3,305,30511
50903709,3,305,30504
50905740,3,305,30513
50906344,2,239,23901
