art,klasse,ordnung,familie
1120121,1,115,11509
1120202,1,115,11510
1120304,1,115,11512
1120404,1,115,11514
1120905,1,115,11508
2010105,2,201,20101
2010202,2,204,20401
2070803,2,206,20611
2070906,2,206,20613
2080208,2,234,23408
2080210,2,234,23411
2090603,2,207,20710
3030439,3,305,30514
5040112,6,604,60401
5060102,6,606,60601
5060210,6,606,60602
5070301,6,607,60703
21102715,1,115,11509
21103170,6,605,60501
21103171,1,115,11509
21103172,6,606,60601
21103173,6,607,60702
21103605,6,604,60401
50904186,6,607,60701
50904953,6,608,60801
50905215,6,603,60303
50905976,6,606,60602
50906055,6,603,60301
55005969,6,605,60504
