art,klasse,ordnung,familie
1100407,1,113,11342
2070404,2,206,20608
2070708,2,206,20612
2070728,2,206,20612
2070808,2,206,20611
2070905,2,206,20613
2070908,2,206,20613
2071108,2,206,20614
2071115,2,206,20614
2071117,2,206,20614
2090603,2,207,20710
2090609,2,207,20703
5010102,6,601,60101
5010109,6,601,60101
5020101,6,602,60202
5020201,6,602,60204
5030201,6,603,60302
5040112,6,604,60401
5040209,6,604,60402
5050201,6,605,60502
5050301,6,605,60503
5050426,6,605,60504
5050502,6,605,60505
5070101,6,607,60701
5070301,6,607,60703
5090101,6,610,61001
5090102,6,609,60901
21102292,6,605,60501
21102339,6,605,60506
21102341,6,605,60505
21102739,6,610,61002
21102950,6,607,60702
21103216,2,244,24419
21103227,6,607,60705
21103247,1,113,11301
21103590,6,607,60702
50901010,6,609,60905
50901858,6,609,60904
50904946,6,607,60705
50905215,6,603,60303
50905226,6,607,60702
50906115,6,605,60505
50906422,1,113,11342
50906516,6,604,60401
55008267,6,607,60702
55008422,6,606,60601
