art,klasse,ordnung,familie
1020604,1,102,10213
1070421,1,108,10813
1100508,1,113,11316
1120418,1,115,11514
2090102,2,207,20704
2130220,2,244,24402
2130313,2,244,24413
2130317,2,244,24402
3010302,3,301,30103
3010610,3,301,30105
3010717,3,301,30106
3010815,3,301,30107
3010819,3,301,30107
3030101,3,305,30506
3030106,3,305,30506
3030109,3,305,30506
3030201,3,305,30504
3030204,3,305,30504
3030209,3,305,30504
3030401,3,305,30513
3030415,3,305,30513
3030424,3,305,30513
3030433,3,305,30513
3040110,3,303,30311
3040111,3,303,30303
3040125,3,303,30311
3040301,3,303,30313
3040305,3,303,30316
3040315,3,303,30315
3040402,3,303,30319
3040512,3,303,30321
3040533,3,303,30322
3040603,3,303,30338
3040720,3,303,30332
3041102,3,303,30344
3041114,3,303,30344
3041125,3,303,30344
3050101,3,306,30602
3050206,3,306,30601
3070101,4,403,40303
3070301,4,403,40328
3070510,4,403,40326
3070805,4,403,40336
3070806,4,403,40336
3070902,4,403,40307
4060102,5,520,52001
5010118,6,601,60101
5010119,6,601,60101
5020201,6,602,60204
5030201,6,603,60302
5040112,6,604,60401
5050107,6,605,60501
5050502,6,605,60505
5090101,6,610,61001
5090102,6,609,60901
5090201,6,610,61002
21102252,4,403,40382
21102409,3,305,30513
21102429,3,305,30513
21102668,3,303,30303
21102677,3,301,30106
21102690,6,602,60202
21102705,6,610,61002
21102787,3,303,30330
21102862,3,303,30310
21102941,3,303,30310
21103048,3,303,30321
21103192,6,604,60401
21103227,6,607,60705
21103614,3,303,30310
50901010,6,609,60905
50901161,4,403,40307
50902216,2,244,24405
50902942,5,527,52717
50903352,3,305,30513
50904129,6,608,60801
50904263,3,305,30513
50904267,3,303,30320
50905570,5,550,550072
50905603,5,526,52601
50905845,3,301,30105
50906121,5,552,55205
50906284,5,550,550072
55003215,5,527,52718
55003222,5,526,52601
55003526,5,527,52718
55003543,5,550,550072
55003552,5,550,550072
55003623,5,527,52718
55003863,5,527,52713
55004817,6,620,62001
55005530,6,612,61213
