art,klasse,ordnung,familie
1080304,1,110,11001
1100139,1,113,11309
1100705,1,113,11312
1120420,1,115,11513
1120808,1,115,11507
1120814,1,115,11507
1120818,1,115,11507
1120823,1,115,11507
1120826,1,115,11507
1120904,1,115,11508
2080103,2,234,23407
2080119,2,234,23404
2080125,2,234,23405
2080127,2,234,23405
2080203,2,234,23408
2080212,2,234,23408
2080216,2,234,23408
2080306,2,243,24303
2080308,2,243,24303
2080313,2,243,24303
2080413,2,234,23414
2080507,2,234,23401
2130613,2,244,24408
2130704,2,244,24406
2130710,2,244,24406
2130917,2,244,24405
2150101,2,235,23501
2150204,2,235,23506
2150225,2,235,23507
2150233,2,235,23507
2150234,2,235,23506
2150250,2,235,23503
2150252,2,235,23506
2200131,2,239,23904
3010605,3,301,30105
3010828,3,301,30107
3070301,4,403,40328
5040202,6,604,60402
5050302,6,605,60503
21102313,1,115,11509
21102745,2,234,23407
21102845,3,305,30517
21103565,2,234,23408
50902219,2,235,23507
50904398,2,234,23403
50904502,2,250,250072
50904960,2,235,23504
50905438,3,305,30513
55005845,1,115,11507
55006015,2,250,250072
55012177,6,605,60505
55013299,1,113,11344
