art,klasse,ordnung,familie
1100707,1,113,11311
1120303,1,115,11512
2010202,2,204,20401
2050507,2,231,23101
2070617,2,206,20609
2070803,2,206,20611
2090509,2,207,20707
2090717,2,207,20709
2130509,2,244,24415
2130609,2,244,24408
3010703,3,301,30106
3010813,3,301,30107
3030209,3,305,30504
3040111,3,303,30303
3040707,3,303,30332
5010109,6,601,60101
5020201,6,602,60204
5030201,6,603,60302
5040202,6,604,60402
5040209,6,604,60402
5050502,6,605,60505
5050613,6,605,60506
5060102,6,606,60601
5060210,6,606,60602
5070301,6,607,60703
5090102,6,609,60901
5090103,6,609,60905
21102787,3,303,30330
21103173,6,607,60702
21103190,3,301,30107
21103588,6,607,60702
50901010,6,609,60905
50904129,6,608,60801
50904186,6,607,60701
50904611,6,605,60506
50904953,6,608,60801
50905976,6,606,60602
50905994,6,608,60801
50906832,6,609,60905
55004248,6,602,60210
55005455,3,305,30504
55009442,6,607,60704
55009807,6,602,60211
