art,klasse,ordnung,familie
1070603,1,108,10815
1070810,1,108,10814
1160411,1,121,12110
2010105,2,201,20101
2010202,2,204,20401
2040108,2,231,23105
2070402,2,206,20608
2070404,2,206,20608
2070525,2,206,20607
2070803,2,206,20611
2070809,2,206,20611
2090506,2,207,20707
2090529,2,207,20707
2090603,2,207,20710
2090606,2,207,20703
2090617,2,207,20703
2090709,2,207,20709
2090711,2,207,20709
2090712,2,207,20709
2090717,2,207,20709
2090719,2,207,20709
2090731,2,207,20709
2090734,2,207,20709
2090736,2,207,20709
5050301,6,605,60503
5050303,6,605,60503
5050502,6,605,60505
5050611,6,605,60506
5050617,6,605,60506
5060102,6,606,60601
5060104,6,606,60601
5060203,6,606,60602
5070101,6,607,60701
5070103,6,607,60701
5070201,6,607,60702
5070209,6,607,60702
5070210,6,607,60702
5070212,6,607,60702
5070301,6,607,60703
5090101,6,610,61001
21102538,6,607,60701
21102950,6,607,60702
21103172,6,606,60601
21103173,6,607,60702
21103529,6,607,60702
21103551,6,607,60702
21103589,6,607,60702
50901010,6,609,60905
50901545,6,607,60701
50901648,6,607,60702
50902209,6,606,60602
50903160,6,607,60702
50903581,6,607,60704
50903583,6,607,60704
50903610,6,607,60704
50903782,6,607,60704
50904465,6,607,60702
50904953,6,608,60801
50905976,6,606,60602
50907329,6,606,60602
55005862,6,606,60601
55006339,6,607,60702
55008054,6,607,60702
55008341,6,606,60601
55008762,6,607,60704
55009056,6,607,60701
55009442,6,607,60704
