art,klasse,ordnung,familie
1020604,1,102,10213
1070104,1,108,10802
1070114,1,108,10802
1070418,1,108,10813
1070603,1,108,10815
1070606,1,108,10815
1070608,1,108,10815
1070612,1,108,10815
1070704,1,108,10815
1070810,1,108,10814
1070811,1,108,10814
1100120,1,113,11309
1100902,1,113,11319
1100904,1,113,11322
1120102,1,115,11509
1120110,1,115,11509
1120113,1,115,11509
1120118,1,115,11509
1120205,1,115,11510
1120303,1,115,11512
1120304,1,115,11512
1120603,1,115,11504
1120808,1,115,11507
1120821,1,115,11507
1120826,1,115,11507
1120905,1,115,11508
1120912,1,115,11508
1120920,1,115,11508
1150103,1,120,12001
1160301,1,121,12104
1160403,1,121,12110
1160411,1,121,12110
2010102,2,202,20201
2010105,2,201,20101
2050104,2,231,23102
2050109,2,231,23102
2050207,2,229,22901
2050507,2,231,23101
2080208,2,234,23408
2080216,2,234,23408
2080405,2,234,23414
2080412,2,234,23414
2090709,2,207,20709
2090712,2,207,20709
2100403,2,220,22005
2100414,2,220,22005
2130338,2,244,24413
2130511,2,244,24417
2130516,2,244,24417
2130525,2,244,24417
2130613,2,244,24408
2130704,2,244,24406
2130706,2,244,24406
2130709,2,244,24406
2150105,2,235,23501
2150227,2,235,23503
2150303,2,235,23505
2222823,2,250,250135
3010625,3,301,30105
3030204,3,305,30504
3030209,3,305,30504
3040111,3,303,30303
5050301,6,605,60503
5050302,6,605,60503
5050425,6,605,60504
5050429,6,605,60504
21102570,2,244,24406
