art,klasse,ordnung,familie
1070603,1,108,10815
1070701,1,108,10815
1070810,1,108,10814
1070811,1,108,10814
1100702,1,113,11311
1120118,1,115,11509
1120703,1,115,11506
1120905,1,115,11508
1120920,1,115,11508
1160411,1,121,12110
1160801,1,121,12116
1161016,1,121,12124
2010102,2,202,20201
2010105,2,201,20101
2010202,2,204,20401
2080116,2,234,23405
2080409,2,234,23414
2080412,2,234,23414
2090603,2,207,20710
2130511,2,244,24417
3010817,3,301,30107
3030624,3,305,30524
3040111,3,303,30303
3050106,3,306,30602
3050206,3,306,30601
5010109,6,601,60101
5020201,6,602,60204
5030104,6,603,60301
5040112,6,604,60401
5040202,6,604,60402
5050303,6,605,60503
5050502,6,605,60505
5070301,6,607,60703
5090102,6,609,60901
21102969,3,303,30344
21102973,1,121,12101
21103171,1,115,11509
21103172,6,606,60601
21103605,6,604,60401
50901010,6,609,60905
50903581,6,607,60704
50904611,6,605,60506
50904953,6,608,60801
50905157,1,115,11504
