art,klasse,ordnung,familie
1160105,1,121,12101
1160411,1,121,12110
1160430,1,121,12110
1160433,1,121,12110
1161003,1,121,12124
1161004,1,121,12124
1161019,1,121,12124
2070402,2,206,20608
2070404,2,206,20608
2070508,2,206,20607
2070514,2,206,20607
2070809,2,206,20611
2090603,2,207,20710
2090714,2,207,20709
2090717,2,207,20709
2090719,2,207,20709
2090731,2,207,20709
2100413,2,220,22005
4080104,5,526,52601
4090101,5,528,52806
5010109,6,601,60101
5010111,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5050502,6,605,60505
5060203,6,606,60602
5060210,6,606,60602
5070209,6,607,60702
5070301,6,607,60703
21102303,6,607,60702
21102909,5,526,52601
21103170,6,605,60501
21103172,6,606,60601
21103173,6,607,60702
21103605,6,604,60401
21103664,5,550,550019
50903574,6,615,61501
50903610,6,607,60704
50904186,6,607,60701
50904953,6,608,60801
50905215,6,603,60303
50905976,6,606,60602
50906936,6,606,60602
