art,klasse,ordnung,familie
1020604,1,102,10213
1120603,1,115,11504
2010102,2,202,20201
2080116,2,234,23405
2080117,2,234,23405
2080119,2,234,23404
2080207,2,234,23408
2080208,2,234,23408
2080212,2,234,23408
2080216,2,234,23408
2080303,2,243,24303
2080306,2,243,24303
2080308,2,243,24303
2080313,2,243,24303
2080314,2,243,24301
2080315,2,243,24303
2080507,2,234,23401
2150106,2,235,23501
2150201,2,235,23506
2150202,2,235,23507
2150210,2,235,23507
2150212,2,235,23506
2150220,2,235,23507
2150225,2,235,23507
2150227,2,235,23503
2150232,2,235,23507
2150252,2,235,23506
2150301,2,235,23503
2200605,2,240,24003
5030201,6,603,60302
5050303,6,605,60503
5050502,6,605,60505
5060210,6,606,60602
21103173,6,607,60702
21103457,2,235,23505
50901879,2,234,23408
50902740,2,235,23507
50905976,6,606,60602
55006968,1,113,11304
