art,klasse,ordnung,familie
1070608,1,108,10815
1070908,1,108,10817
1100707,1,113,11311
1120111,1,115,11509
1120210,1,115,11510
1120411,1,115,11514
1120503,1,115,11503
1120808,1,115,11507
1120822,1,115,11507
1120920,1,115,11508
1160403,1,121,12110
1160454,1,121,12110
2010105,2,201,20101
2010202,2,204,20401
2050112,2,231,23102
2050117,2,231,23102
2050211,2,229,22901
2050217,2,229,22901
2070526,2,206,20607
2070809,2,206,20611
2080204,2,234,23410
2090603,2,207,20710
2090717,2,207,20709
2100307,2,220,22003
2100318,2,220,22003
2120329,2,219,21901
2130321,2,244,24413
2130509,2,244,24415
2130609,2,244,24408
2130704,2,244,24406
2200103,2,239,23904
2200135,2,239,23904
2222718,2,250,250151
3010625,3,301,30105
3030214,3,305,30504
3050204,3,306,30601
5010109,6,601,60101
5020201,6,602,60204
5090102,6,609,60901
50901010,6,609,60905
50902959,5,550,550072
50903244,2,206,20612
50903574,6,615,61501
50904953,6,608,60801
50906860,3,303,30344
55003583,6,615,61501
55003727,5,526,52601
55004817,6,620,62001
55007106,2,230,23004
55008401,3,301,30110
55011730,2,231,23102
55013790,2,234,23410
