art,klasse,ordnung,familie
1020604,1,102,10213
1030108,1,104,10403
1070111,1,108,10802
1070418,1,108,10813
1100110,1,113,11304
1100120,1,113,11309
1100311,1,113,11340
1100319,1,113,11335
1100425,1,113,11342
1100505,1,113,11314
1100510,1,113,11314
1100702,1,113,11311
1120111,1,115,11509
1120113,1,115,11509
1120115,1,115,11509
1120303,1,115,11512
1120304,1,115,11512
1120420,1,115,11513
1120603,1,115,11504
1160407,1,121,12108
2010102,2,202,20201
2010202,2,204,20401
2050401,2,231,23103
2050503,2,231,23101
2050511,2,231,23101
2050519,2,231,23101
2070304,2,206,20603
2070525,2,206,20607
2070617,2,206,20609
2070703,2,206,20612
2070809,2,206,20611
2080313,2,243,24303
2090603,2,207,20710
2090712,2,207,20709
2100407,2,220,22005
2100413,2,220,22005
2100420,2,220,22005
2130704,2,244,24406
2130824,2,244,24407
2150210,2,235,23507
2150225,2,235,23507
2200605,2,240,24003
3010815,3,301,30107
3010819,3,301,30107
5010119,6,601,60101
5020101,6,602,60202
5020201,6,602,60204
5040112,6,604,60401
5050115,6,605,60501
5050303,6,605,60503
5050502,6,605,60505
5050503,6,605,60505
5050611,6,605,60506
5050617,6,605,60506
5050623,6,605,60506
5060203,6,606,60602
5060207,6,606,60602
5070206,6,607,60702
5070210,6,607,60702
5070301,6,607,60703
5090102,6,609,60901
21102274,6,607,60702
21102348,6,605,60501
21102690,6,602,60202
21103172,6,606,60601
50901010,6,609,60905
50901165,1,115,11503
50901921,6,605,60501
50902413,6,605,60506
50903567,6,604,60402
50904611,6,605,60506
50906115,6,605,60505
50906299,6,607,60702
55005449,6,612,61204
