art,klasse,ordnung,familie
1100902,1,113,11319
1100904,1,113,11322
1120806,1,115,11507
1160301,1,121,12104
1160411,1,121,12110
2010102,2,202,20201
2050109,2,231,23102
2050207,2,229,22901
2050602,2,222,22201
2050604,2,222,22201
2070402,2,206,20608
2070514,2,206,20607
2070524,2,206,20607
2070525,2,206,20607
2070527,2,206,20607
2070621,2,206,20609
2070708,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2070812,2,206,20611
2070901,2,206,20613
2070908,2,206,20613
2070909,2,206,20613
2071113,2,206,20614
2090505,2,207,20707
2090603,2,207,20710
2090609,2,207,20703
2090712,2,207,20709
2090717,2,207,20709
2090731,2,207,20709
2130302,2,244,24414
2130305,2,244,24414
2130317,2,244,24402
2130319,2,244,24413
2130412,2,244,24415
2130509,2,244,24415
2130704,2,244,24406
2130706,2,244,24406
2130818,2,244,24407
2130918,2,244,24405
2130926,2,244,24405
2150105,2,235,23501
2150210,2,235,23507
2150225,2,235,23507
2150227,2,235,23503
2150234,2,235,23506
2200605,2,240,24003
2223220,2,250,250072
5020201,6,602,60204
5040112,6,604,60401
5040205,6,604,60402
5040209,6,604,60402
5050115,6,605,60501
5050502,6,605,60505
5050507,6,605,60505
5050613,6,605,60506
5060102,6,606,60601
5060210,6,606,60602
5070210,6,607,60702
5070301,6,607,60703
5090101,6,610,61001
5090102,6,609,60901
21102442,6,607,60702
21102690,6,602,60202
21102705,6,610,61002
21103173,6,607,60702
21103227,6,607,60705
50901010,6,609,60905
50901404,6,606,60602
50902216,2,244,24405
50902495,6,609,60904
50905236,6,602,60207
