art,klasse,ordnung,familie
1020604,1,102,10213
1100107,1,113,11304
2070514,2,206,20607
2070524,2,206,20607
2090603,2,207,20710
2130328,2,244,24414
2130516,2,244,24417
2130609,2,244,24408
2130908,2,244,24405
2222723,2,250,250151
5040112,6,604,60401
5050502,6,605,60505
5060102,6,606,60601
5060204,6,606,60602
5090101,6,610,61001
5090102,6,609,60901
21103173,6,607,60702
50901010,6,609,60905
50901858,6,609,60904
50902216,2,244,24405
50902495,6,609,60904
50903201,6,605,60505
50904953,6,608,60801
