art,klasse,ordnung,familie
2010202,2,204,20401
2050507,2,231,23101
2050514,2,231,23101
2050602,2,222,22201
2050604,2,222,22201
2050606,2,222,22201
2070309,2,206,20603
2070621,2,206,20609
2070703,2,206,20612
2070734,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2070905,2,206,20613
2070906,2,206,20613
2070909,2,206,20613
2090102,2,207,20704
2090603,2,207,20710
2090709,2,207,20709
2090711,2,207,20709
2090712,2,207,20709
2090714,2,207,20709
2090719,2,207,20709
2090724,2,207,20709
2090731,2,207,20709
2100402,2,220,22005
2100403,2,220,22005
2100407,2,220,22005
2100420,2,220,22005
2110702,2,223,22307
2110914,2,223,22308
2120305,2,219,21904
2120308,2,219,21906
2130704,2,244,24406
2130811,2,244,24407
2130908,2,244,24405
2130910,2,244,24405
2130913,2,244,24405
2150210,2,235,23507
2150225,2,235,23507
2200605,2,240,24003
2222804,2,250,250135
2223206,2,250,250072
2223238,2,250,250072
5010118,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5040202,6,604,60402
5050502,6,605,60505
5050613,6,605,60506
5090101,6,610,61001
21103039,2,235,23506
50902216,2,244,24405
