art,klasse,ordnung,familie
1030103,1,104,10403
1070407,1,108,10813
1120110,1,115,11509
1120818,1,115,11507
1120820,1,115,11507
1120821,1,115,11507
1120822,1,115,11507
1120905,1,115,11508
1120912,1,115,11508
1120918,1,115,11508
1120919,1,115,11508
1120920,1,115,11508
1160301,1,121,12104
1160410,1,121,12110
1161024,1,121,12124
2010202,2,204,20401
2040105,2,231,23105
2090603,2,207,20710
2090717,2,207,20709
5010109,6,601,60101
5050201,6,605,60502
5050502,6,605,60505
5060210,6,606,60602
50904186,6,607,60701
