art,klasse,ordnung,familie
1020610,1,102,10213
1040102,1,106,10608
1070111,1,108,10802
1070406,1,108,10813
1070408,1,108,10813
1070418,1,108,10813
1070505,1,108,10812
1080303,1,110,11001
1100505,1,113,11314
1100510,1,113,11314
1100601,1,113,11315
1100707,1,113,11311
1120108,1,115,11509
1120603,1,115,11504
1120604,1,115,11504
1160201,1,121,12103
2010101,2,202,20201
2010102,2,202,20201
2050112,2,231,23102
2050511,2,231,23101
2050604,2,222,22201
2070304,2,206,20603
2070401,2,206,20608
2070606,2,206,20609
2070616,2,206,20609
2070617,2,206,20609
2070719,2,206,20612
2070809,2,206,20611
2070812,2,206,20611
2070908,2,206,20613
2070914,2,206,20613
2090203,2,207,20702
2090213,2,207,20702
2090529,2,207,20707
2090603,2,207,20710
2090714,2,207,20709
2100102,2,242,24201
2100306,2,220,22003
2100312,2,220,22003
2110501,2,223,22305
2120317,2,219,21905
2130110,2,244,24420
2130210,2,244,24402
2130502,2,244,24415
2130518,2,244,24417
2130602,2,244,24404
2130609,2,244,24408
2130704,2,244,24406
2130707,2,244,24406
2130709,2,244,24406
2200605,2,240,24003
3010802,3,301,30107
3010808,3,301,30107
3010817,3,301,30107
3010825,3,301,30107
3010827,3,301,30107
3030204,3,305,30504
3030209,3,305,30504
3030426,3,305,30513
3040111,3,303,30303
3040305,3,303,30316
3050101,3,306,30602
3070502,4,403,40325
5010109,6,601,60101
5020201,6,602,60204
5050502,6,605,60505
5050617,6,605,60506
5060102,6,606,60601
5070301,6,607,60703
21102348,6,605,60501
21102897,3,305,30504
21102965,3,301,30107
21103054,1,108,10812
50901914,3,305,30504
50903229,3,305,30513
50905842,3,301,30105
