art,klasse,ordnung,familie
1070412,1,108,10813
1070418,1,108,10813
1070505,1,108,10812
1070518,1,108,10810
1100510,1,113,11314
1120303,1,115,11512
1120815,1,115,11507
1120821,1,115,11507
1150301,1,120,12003
2010102,2,202,20201
2010202,2,204,20401
2070304,2,206,20603
2070309,2,206,20603
2070404,2,206,20608
2070514,2,206,20607
2070617,2,206,20609
2070621,2,206,20609
2070703,2,206,20612
2070803,2,206,20611
2090203,2,207,20702
2090214,2,207,20702
2090603,2,207,20710
2090717,2,207,20709
2090719,2,207,20709
2090731,2,207,20709
2130110,2,244,24420
2130615,2,244,24404
2130704,2,244,24406
2130706,2,244,24406
2130826,2,244,24407
2210214,2,241,24103
2210220,2,241,24103
2222204,2,250,250179
2223214,2,250,250072
3010815,3,301,30107
5010109,6,601,60101
5040202,6,604,60402
5050303,6,605,60503
5050501,6,605,60505
5080107,6,608,60801
5090102,6,609,60901
21102844,2,207,20702
21103173,6,607,60702
50901010,6,609,60905
50901654,1,121,12109
50901858,6,609,60904
50901976,6,609,60904
50902209,6,606,60602
50902216,2,244,24405
50902487,6,609,60904
50903201,6,605,60505
50903610,6,607,60704
50903871,6,607,60704
50906385,6,604,60401
50906979,1,115,11509
55013481,1,108,10809
