art,klasse,ordnung,familie
1100120,1,113,11309
1100202,1,113,11326
1100705,1,113,11312
1120110,1,115,11509
1120121,1,115,11509
1120206,1,115,11510
1120212,1,115,11510
1120304,1,115,11512
1120415,1,115,11514
1120430,1,115,11514
1120823,1,115,11507
1120911,1,115,11508
1160425,1,121,12110
1160447,1,121,12109
1160710,1,121,12112
1161022,1,121,12124
2090105,2,207,20705
2090603,2,207,20710
2100102,2,242,24201
3030204,3,305,30504
3040101,3,303,30303
3060504,4,402,40204
5040202,6,604,60402
21102751,1,121,12102
21102774,1,121,12124
21102787,3,303,30330
21103173,6,607,60702
50901930,1,115,11509
50902646,4,403,40380
50903201,6,605,60505
50904343,1,115,11509
50904671,1,121,12109
