art,klasse,ordnung,familie
1020604,1,102,10213
1020610,1,102,10213
2010102,2,202,20201
2010202,2,204,20401
2070507,2,206,20607
2070803,2,206,20611
2070809,2,206,20611
2070909,2,206,20613
2080117,2,234,23405
2090102,2,207,20704
2090505,2,207,20707
2090509,2,207,20707
2090524,2,207,20707
2090603,2,207,20710
2090709,2,207,20709
2090712,2,207,20709
2090714,2,207,20709
2090717,2,207,20709
2130203,2,244,24402
2130509,2,244,24415
2130704,2,244,24406
2130903,2,244,24405
2150210,2,235,23507
2150211,2,235,23507
2150225,2,235,23507
2150234,2,235,23506
5010118,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5040209,6,604,60402
5050115,6,605,60501
5050303,6,605,60503
5050407,6,605,60504
5050502,6,605,60505
5050503,6,605,60505
5050507,6,605,60505
5050613,6,605,60506
5050617,6,605,60506
5060103,6,606,60601
5070201,6,607,60702
5070210,6,607,60702
5090102,6,609,60901
21102955,1,113,11306
21103082,6,607,60702
21103085,6,606,60601
50901010,6,609,60905
50901858,6,609,60904
50903581,6,607,60704
50904186,6,607,60701
55007666,2,234,23412
