art,klasse,ordnung,familie
1120806,1,115,11507
1120818,1,115,11507
1160105,1,121,12101
1160411,1,121,12110
1160413,1,121,12109
1160424,1,121,12110
1160709,1,121,12112
1161004,1,121,12124
1161019,1,121,12124
2090524,2,207,20707
2090603,2,207,20710
2090712,2,207,20709
2090719,2,207,20709
2120316,2,219,21901
2150210,2,235,23507
2150225,2,235,23507
5010109,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5040202,6,604,60402
5050502,6,605,60505
5050623,6,605,60506
5060210,6,606,60602
5070210,6,607,60702
