art,klasse,ordnung,familie
1020604,1,102,10213
1070810,1,108,10814
1120118,1,115,11509
1160411,1,121,12110
2010105,2,201,20101
2010202,2,204,20401
2050207,2,229,22901
2050604,2,222,22201
2070402,2,206,20608
2070404,2,206,20608
2070510,2,206,20606
2070514,2,206,20607
2070524,2,206,20607
2070606,2,206,20609
2070617,2,206,20609
2070809,2,206,20611
2090603,2,207,20710
2120328,2,219,21904
2130215,2,244,24402
2130704,2,244,24406
2130706,2,244,24406
2130835,2,244,24407
2210214,2,241,24103
2222706,2,250,250151
3010625,3,301,30105
3010825,3,301,30107
5020201,6,602,60204
5050301,6,605,60503
5050302,6,605,60503
5050303,6,605,60503
5050502,6,605,60505
5090102,6,609,60901
21102538,6,607,60701
21102834,2,220,22003
50901010,6,609,60905
50902174,6,609,60905
50902216,2,244,24405
50903574,6,615,61501
50903581,6,607,60704
50903610,6,607,60704
50904627,6,603,60301
50905215,6,603,60303
50906385,6,604,60401
55005449,6,612,61204
