art,klasse,ordnung,familie
1070418,1,108,10813
1070419,1,108,10813
1070423,1,108,10813
1070504,1,108,10810
1070522,1,108,10812
1080202,1,109,10904
1100104,1,113,11304
1120123,1,115,11509
1120304,1,115,11512
1120307,1,115,11512
1120810,1,115,11507
1120826,1,115,11507
1120911,1,115,11508
1160103,1,121,12102
2010105,2,201,20101
2010202,2,204,20401
2050130,2,231,23102
2070301,2,206,20603
2070303,2,206,20603
2070304,2,206,20603
2070617,2,206,20609
2070706,2,206,20612
2070915,2,206,20613
2080109,2,234,23405
2080230,2,234,23408
2080311,2,243,24301
2080502,2,234,23401
2090213,2,207,20702
2090506,2,207,20707
2090603,2,207,20710
2090712,2,207,20709
2090731,2,207,20709
2130317,2,244,24402
2130405,2,244,24415
2130509,2,244,24415
2130525,2,244,24417
2130609,2,244,24408
2130621,2,244,24404
2130623,2,244,24404
2130704,2,244,24406
2130707,2,244,24406
2130709,2,244,24406
2130804,2,244,24407
2130809,2,244,24407
2130818,2,244,24407
2130858,2,244,24407
2130907,2,244,24405
2130908,2,244,24405
2130910,2,244,24405
2130914,2,244,24405
2130922,2,244,24405
2130926,2,244,24405
2130935,2,244,24405
2210203,2,241,24103
2210208,2,241,24103
2210223,2,241,24103
2222405,2,250,250175
3010104,3,301,30112
3010604,3,301,30105
3010625,3,301,30105
3010705,3,301,30106
3010813,3,301,30107
3010815,3,301,30107
3010819,3,301,30107
3010825,3,301,30107
3030108,3,305,30506
3030204,3,305,30504
3040305,3,303,30316
3041115,3,303,30344
3050216,3,306,30601
5050303,6,605,60503
5050502,6,605,60505
5070301,6,607,60703
21102382,2,244,24407
21102385,2,244,24407
21102638,2,244,24405
21102658,1,113,11312
21102794,1,115,11514
21102799,3,303,30303
21102846,2,207,20709
21102989,1,115,11507
21103304,3,305,30504
50901010,6,609,60905
50901352,2,207,20702
50901500,1,121,12109
50902235,2,235,23506
50902356,1,113,11304
50903581,6,607,60704
50903869,2,241,24103
50903965,2,207,20704
50904216,2,243,24303
50904401,2,234,23408
50904402,2,234,23408
50904878,2,205,20501
50904918,2,244,24407
50904920,2,205,20501
50904953,6,608,60801
50905108,2,234,23408
50905145,1,115,11507
50906573,3,301,30103
50906731,1,115,11507
50906747,2,207,20702
50907203,6,607,60702
50907622,5,518,51801
55003248,5,550,550072
55005449,6,612,61204
55005530,6,612,61213
55005764,1,108,10812
55005775,2,234,23408
55006210,2,235,23505
55007090,2,238,23801
55007172,1,115,11512
55009088,1,113,11315
55009442,6,607,60704
55009960,1,115,11509
55010305,2,250,250014
55010541,1,121,12102
55010720,3,301,30106
55011173,1,115,11508
55011174,1,108,10812
55011175,1,108,10812
55011177,3,306,30602
55011178,2,241,24109
55011180,2,234,23410
55011181,2,235,23506
55011182,2,235,23501
55011183,2,235,23504
55011184,2,244,24404
55011185,2,240,24005
55011186,2,241,24103
55011187,2,234,23408
55011188,2,243,24301
55013819,1,115,11512
55014239,2,235,23506
