art,klasse,ordnung,familie
1040104,1,106,10608
1040105,1,106,10608
1070606,1,108,10815
1070610,1,108,10815
1120509,1,115,11503
1160107,1,121,12101
1160429,1,121,12110
2010105,2,201,20101
2050122,2,231,23102
2070727,2,206,20612
2080118,2,234,23404
2080131,2,234,23405
2080227,2,234,23410
2090717,2,207,20709
2090728,2,207,20709
2090731,2,207,20709
2120123,2,219,21908
2120202,2,219,21905
2120212,2,219,21905
2120216,2,219,21907
2120317,2,219,21905
2120327,2,219,21904
2120334,2,219,21901
2130207,2,244,24402
2130210,2,244,24402
2130220,2,244,24402
2130416,2,244,24415
2130609,2,244,24408
2130704,2,244,24406
2130706,2,244,24406
2130820,2,244,24407
2130835,2,244,24407
2200117,2,239,23904
2222808,2,250,250135
2222907,2,250,250065
3010202,3,301,30110
3010205,3,301,30111
3010301,3,301,30103
3010825,3,301,30107
3030101,3,305,30506
3030204,3,305,30504
3030207,3,305,30504
3030424,3,305,30513
3040111,3,303,30303
3050204,3,306,30601
4050101,5,518,51801
4060101,5,520,52003
4090301,5,528,52825
21102402,2,239,23904
21103172,6,606,60601
21103173,6,607,60702
21103233,2,231,23102
21103546,2,239,23904
50901059,2,204,20401
50901270,2,206,20603
50901852,2,250,250072
50902447,2,219,21908
50902942,5,527,52717
50903664,1,115,11503
50903712,2,239,23904
50903778,2,219,21901
50904323,2,244,24420
50904444,2,244,24420
50904459,2,244,24402
50904953,6,608,60801
50905369,3,305,30528
50905913,2,220,22003
50905938,2,219,21901
50906281,5,528,52814
50906374,1,115,11503
50906927,2,219,21908
50907277,2,239,23904
50907415,2,244,24417
55005455,3,305,30504
55005568,3,303,30344
55007110,2,220,22003
55009410,2,234,23408
55009442,6,607,60704
55010612,2,250,250135
55010656,1,115,11507
55013321,2,219,21906
55013688,2,235,23501
