art,klasse,ordnung,familie
1020604,1,102,10213
1070111,1,108,10802
1070401,1,108,10813
1070402,1,108,10813
1070406,1,108,10813
1070407,1,108,10813
1070412,1,108,10813
1070416,1,108,10813
1070418,1,108,10813
1070419,1,108,10813
1070508,1,108,10812
1080304,1,110,11001
1100120,1,113,11309
1100502,1,113,11314
1100505,1,113,11314
1100601,1,113,11315
1100701,1,113,11311
1100707,1,113,11311
1120407,1,115,11514
1120411,1,115,11514
1120417,1,115,11514
1120420,1,115,11513
1120603,1,115,11504
1160407,1,121,12108
1160433,1,121,12110
2010102,2,202,20201
2010202,2,204,20401
2040107,2,231,23105
2050201,2,229,22901
2050507,2,231,23101
2050511,2,231,23101
2050606,2,222,22201
2070812,2,206,20611
2090709,2,207,20709
2090712,2,207,20709
2100102,2,242,24201
2100407,2,220,22005
2100416,2,220,22005
2120305,2,219,21904
2130305,2,244,24414
2130317,2,244,24402
2130318,2,244,24413
2130509,2,244,24415
2130516,2,244,24417
2130525,2,244,24417
2130609,2,244,24408
2130807,2,244,24407
2150207,2,235,23506
2150211,2,235,23507
2150216,2,235,23502
2150225,2,235,23507
2200205,2,240,24001
2200605,2,240,24003
2220607,2,250,250094
2222803,2,250,250135
2223203,2,250,250072
2223219,2,250,250072
3010502,3,301,30109
3010615,3,301,30105
3010625,3,301,30105
3010710,3,301,30106
3010813,3,301,30107
3010815,3,301,30107
3010819,3,301,30107
3010825,3,301,30107
3010826,3,301,30107
3010829,3,301,30107
3030108,3,305,30506
3030209,3,305,30504
3030424,3,305,30513
3040111,3,303,30303
3040125,3,303,30311
3040305,3,303,30316
3040309,3,303,30316
3050101,3,306,30602
5010118,6,601,60101
5020201,6,602,60204
5030201,6,603,60302
5050301,6,605,60503
5050303,6,605,60503
5050502,6,605,60505
5050613,6,605,60506
5050617,6,605,60506
5090101,6,610,61001
5090102,6,609,60901
5090103,6,609,60905
21102760,2,244,24405
21102955,1,113,11306
50901010,6,609,60905
50901976,6,609,60904
