art,klasse,ordnung,familie
1030106,1,103,10301
1080301,1,110,11001
1100120,1,113,11309
1100407,1,113,11342
1100702,1,113,11311
1120113,1,115,11509
1120304,1,115,11512
1120420,1,115,11513
1120603,1,115,11504
1120610,1,115,11504
2090214,2,207,20702
2090710,2,207,20709
2130210,2,244,24402
2130613,2,244,24408
2150233,2,235,23507
3010819,3,301,30107
3010825,3,301,30107
3030209,3,305,30504
3030424,3,305,30513
3040512,3,303,30321
3040782,3,303,30337
5020201,6,602,60204
5040112,6,604,60401
5050201,6,605,60502
5050301,6,605,60503
5050303,6,605,60503
5050613,6,605,60506
21103304,3,305,30504
50904611,6,605,60506
55005407,6,611,61116
55005440,6,612,61204
