art,klasse,ordnung,familie,behind_scenes
1020604,1,102,10213,0
1070104,1,108,10802,0
1070111,1,108,10802,0
1070120,1,108,10802,0
1070418,1,108,10813,0
1070520,1,108,10812,0
1070911,1,108,10816,0
1070912,1,108,10816,0
1080201,1,109,10904,0
1080303,1,110,11001,0
1100110,1,113,11304,0
1100505,1,113,11314,0
1100702,1,113,11311,0
1120113,1,115,11509,0
1120303,1,115,11512,0
1120411,1,115,11514,0
1120420,1,115,11513,0
1120501,1,115,11503,0
1120502,1,115,11503,0
1120508,1,115,11503,0
1120603,1,115,11504,0
1120604,1,115,11504,0
1120826,1,115,11507,0
1150103,1,120,12001,0
2010102,2,202,20201,0
2020102,2,227,22701,0
2050605,2,222,22201,0
2080211,2,234,23410,0
2080216,2,234,23408,0
2080305,2,243,24301,0
2080317,2,243,24303,0
2080507,2,234,23401,0
2090529,2,207,20707,0
2120206,2,219,21904,0
2120212,2,219,21905,0
2120305,2,219,21904,0
2130110,2,244,24420,0
2130134,2,244,24420,0
2130302,2,244,24414,0
2130509,2,244,24415,0
2130608,2,244,24404,0
2130613,2,244,24408,0
2130701,2,244,24406,0
2130704,2,244,24406,0
2130706,2,244,24406,0
2130709,2,244,24406,0
2130710,2,244,24406,0
2130816,2,244,24407,0
2140212,2,214,21401,0
2150104,2,235,23501,0
2150106,2,235,23501,0
2150202,2,235,23507,0
2150217,2,235,23506,0
2150233,2,235,23507,0
2200605,2,240,24003,
2222706,2,250,250151,
2222738,2,250,250151,
3010815,3,301,30107,
3010825,3,301,30107,
3010828,3,301,30107,
3030204,3,305,30504,
3030207,3,305,30504,
3030209,3,305,30504,
3030210,3,305,30504,
3030415,3,305,30513,
3030424,3,305,30513,
3040111,3,303,30303,
3040305,3,303,30316,
3040315,3,303,30315,
3040402,3,303,30319,
3040509,3,303,30320,
3040707,3,303,30332,
3040804,3,303,30330,
3041102,3,303,30344,
3041115,3,303,30344,
3050101,3,306,30602,
3050105,3,306,30602,
3050213,3,306,30603,
3070605,4,403,40323,
3070803,4,403,40336,
3070807,4,403,40336,
3070808,4,403,40336,
3070809,4,403,40336,
4020305,5,514,51405,
5010102,6,601,60101,
5020201,6,602,60204,
5050303,6,605,60503,
5050502,6,605,60505,
5070210,6,607,60702,
5070301,6,607,60703,
21102348,6,605,60501,
21102528,4,403,40386,
21102570,2,244,24406,
21103039,2,235,23506,
21103201,3,301,30106,
21103303,3,305,30517,
21103577,3,303,30344,
50904422,2,235,23506,
55003526,5,527,52718,
55003583,6,615,61501,
