art,klasse,ordnung,familie
1070406,1,108,10813
1070407,1,108,10813
1070418,1,108,10813
1070419,1,108,10813
1070506,1,108,10812
1070508,1,108,10812
1070522,1,108,10812
1070603,1,108,10815
1070608,1,108,10815
1070805,1,108,10814
1070810,1,108,10814
1070910,1,108,10817
1070911,1,108,10816
1071004,1,108,10815
1071111,1,108,10818
1120603,1,115,11504
2150106,2,235,23501
2150202,2,235,23507
2150210,2,235,23507
2150211,2,235,23507
2150216,2,235,23502
2150225,2,235,23507
2150232,2,235,23507
2200605,2,240,24003
2223219,2,250,250072
3010813,3,301,30107
3010817,3,301,30107
3010826,3,301,30107
3030101,3,305,30506
3030209,3,305,30504
3030429,3,305,30513
3040115,3,303,30302
3040209,3,303,30301
3040305,3,303,30316
3040309,3,303,30316
3040405,3,303,30319
3040511,3,303,30324
3040514,3,303,30323
3070605,4,403,40323
3070802,4,403,40336
5090101,6,610,61001
21102510,3,305,30513
21102705,6,610,61002
21102845,3,305,30517
21103227,6,607,60705
21103457,2,235,23505
50903574,6,615,61501
50904422,2,235,23506
50904946,6,607,60705
50905000,2,235,23506
50905481,3,305,30513
55003583,6,615,61501
55005530,6,612,61213
