art,klasse,ordnung,familie
1070826,1,108,10814
1100702,1,113,11311
1120704,1,115,11506
1150102,1,120,12001
2010105,2,201,20101
2050202,2,229,22901
2080414,2,234,23414
3010803,3,301,30107
3030205,3,305,30504
3050206,3,306,30601
5010109,6,601,60101
5050302,6,605,60503
5060210,6,606,60602
21103172,6,606,60601
21103173,6,607,60702
21103227,6,607,60705
21103605,6,604,60401
50901199,6,605,60504
50902214,2,234,23405
50904959,1,115,11506
50906975,1,115,11509
55004338,2,234,23414
55007657,2,234,23414
55008684,1,108,10815
