art,klasse,ordnung,familie
1030108,1,104,10403
1100121,1,113,11309
1100307,1,113,11335
1100425,1,113,11342
1100508,1,113,11316
1100902,1,113,11319
1100904,1,113,11322
1120303,1,115,11512
1120304,1,115,11512
1120404,1,115,11514
1120418,1,115,11514
1160411,1,121,12110
1160413,1,121,12109
2010105,2,201,20101
2010202,2,204,20401
2070404,2,206,20608
2070803,2,206,20611
2070808,2,206,20611
2070809,2,206,20611
2090102,2,207,20704
2090603,2,207,20710
2090712,2,207,20709
2090717,2,207,20709
2120305,2,219,21904
2130317,2,244,24402
2130318,2,244,24413
2130321,2,244,24413
2130331,2,244,24413
2130338,2,244,24413
2130525,2,244,24417
2222706,2,250,250151
2222738,2,250,250151
2223204,2,250,250072
2223206,2,250,250072
3010604,3,301,30105
3010610,3,301,30105
3010813,3,301,30107
3030424,3,305,30513
3040111,3,303,30303
3040305,3,303,30316
3040512,3,303,30321
3060404,4,402,40206
4090102,5,528,52808
5010109,6,601,60101
5020101,6,602,60202
5020201,6,602,60204
5030201,6,603,60302
5040112,6,604,60401
5040202,6,604,60402
5050115,6,605,60501
5050303,6,605,60503
5050627,6,605,60506
5060102,6,606,60601
5060203,6,606,60602
5060210,6,606,60602
5070201,6,607,60702
5070203,6,607,60702
5070210,6,607,60702
5080106,6,608,60801
5090101,6,610,61001
21102373,6,607,60702
21102690,6,602,60202
21102705,6,610,61002
21102715,1,115,11509
21102950,6,607,60702
21102973,1,121,12101
21103171,1,115,11509
21103172,6,606,60601
21103173,6,607,60702
21103589,6,607,60702
50901010,6,609,60905
50901393,6,608,60801
50903201,6,605,60505
50903610,6,607,60704
50904186,6,607,60701
50904611,6,605,60506
50904953,6,608,60801
50905234,1,102,10213
50905637,6,602,60202
50905919,6,605,60504
50905976,6,606,60602
50906030,3,305,30513
55003243,6,617,61701
55003337,5,527,52718
55003382,5,550,550072
55004828,6,607,60702
55005360,6,617,61701
55006615,6,605,60505
55008622,6,602,60211
