art,klasse,ordnung,familie
1020604,1,102,10213
1030107,1,104,10403
1070111,1,108,10802
1070406,1,108,10813
1080301,1,110,11001
1100120,1,113,11309
1100510,1,113,11314
1100706,1,113,11311
1120307,1,115,11512
1120420,1,115,11513
1120603,1,115,11504
2010202,2,204,20401
2070404,2,206,20608
2130110,2,244,24420
2200605,2,240,24003
3010819,3,301,30107
3010825,3,301,30107
3030209,3,305,30504
3040512,3,303,30321
5010102,6,601,60101
5010111,6,601,60101
5010119,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5040209,6,604,60402
5050201,6,605,60502
5050301,6,605,60503
5050303,6,605,60503
5050408,6,605,60504
5050502,6,605,60505
5060102,6,606,60601
5060103,6,606,60601
5060204,6,606,60602
5060211,6,606,60602
21103095,6,605,60501
21103173,6,607,60702
21103602,6,601,60101
50903304,3,303,30337
50903875,6,606,60602
50904253,6,604,60402
50905025,2,223,22301
55005407,6,611,61116
55006751,3,303,30337
55007435,6,602,60204
55007900,6,601,60101
55009442,6,607,60704
