art,klasse,ordnung,familie
2050112,2,231,23102
2050207,2,229,22901
2070508,2,206,20607
2070513,2,206,20607
2070520,2,206,20607
2070524,2,206,20607
2070525,2,206,20607
2070606,2,206,20609
2070703,2,206,20612
2070708,2,206,20612
2070734,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2070812,2,206,20611
2070905,2,206,20613
2090505,2,207,20707
2090524,2,207,20707
2090603,2,207,20710
2090607,2,207,20710
2090709,2,207,20709
2090712,2,207,20709
2090714,2,207,20709
2090715,2,207,20709
2090731,2,207,20709
2090734,2,207,20709
2100307,2,220,22003
2110701,2,223,22307
2110901,2,223,22308
2120305,2,219,21904
2130328,2,244,24414
2130331,2,244,24413
2130511,2,244,24417
2140218,2,214,21401
2200605,2,240,24003
2222611,2,250,250150
2222624,2,250,250150
2222706,2,250,250151
2222804,2,250,250135
2222818,2,250,250135
2222823,2,250,250135
2223219,2,250,250072
5070301,6,607,60703
5090101,6,610,61001
5090102,6,609,60901
5090201,6,610,61002
21102705,6,610,61002
50901010,6,609,60905
50902209,6,606,60602
50902495,6,609,60904
