art,klasse,ordnung,familie
1020604,1,102,10213
1070609,1,108,10815
1100407,1,113,11342
1100707,1,113,11311
1120801,1,115,11507
1160302,1,121,12104
1160411,1,121,12110
1161019,1,121,12124
2090603,2,207,20710
2120305,2,219,21904
2150105,2,235,23501
3010813,3,301,30107
3010817,3,301,30107
5010118,6,601,60101
5020201,6,602,60204
5040202,6,604,60402
5050301,6,605,60503
5050612,6,605,60506
5070102,6,607,60701
5080105,6,608,60801
21103095,6,605,60501
21103551,6,607,60702
50901010,6,609,60905
50901648,6,607,60702
50902173,6,607,60702
50902495,6,609,60904
50903949,6,605,60501
55005797,2,223,22308
