art,klasse,ordnung,familie
1070605,1,108,10815
1070608,1,108,10815
1070908,1,108,10817
1100707,1,113,11311
1120105,1,115,11509
1120207,1,115,11510
1120503,1,115,11503
1120822,1,115,11507
1120909,1,115,11508
1120914,1,115,11508
1120920,1,115,11508
1120924,1,115,11508
1140107,1,119,11901
1150105,1,120,12001
1150202,1,120,12002
1160201,1,121,12103
1160420,1,121,12108
1160427,1,121,12110
1160433,1,121,12110
1160455,1,121,12110
1160459,1,121,12110
1160811,1,121,12113
1160825,1,121,12113
1160906,1,121,12120
1161035,1,121,12123
2010102,2,202,20201
2010105,2,201,20101
2010202,2,204,20401
2040104,2,231,23105
2040210,2,230,23004
2050117,2,231,23102
2070524,2,206,20607
2070602,2,206,20611
2070621,2,206,20609
2070715,2,206,20612
2070811,2,206,20611
2080401,2,234,23414
2080410,2,234,23414
2090509,2,207,20707
2090524,2,207,20707
2090603,2,207,20710
2090609,2,207,20703
2090709,2,207,20709
2090712,2,207,20709
2090731,2,207,20709
2100406,2,220,22005
2100407,2,220,22005
2110908,2,223,22308
2120347,2,219,21901
2130317,2,244,24402
2130508,2,244,24415
2130512,2,244,24415
2130513,2,244,24415
2130704,2,244,24406
2150202,2,235,23507
2222706,2,250,250151
3010726,3,301,30106
3030208,3,305,30504
3030210,3,305,30504
3030602,3,305,30524
3030706,3,305,30527
3040111,3,303,30303
3050203,3,306,30603
3050212,3,306,30601
21102325,1,115,11506
21102464,3,305,30514
21102466,3,305,30506
21102479,3,305,30506
21102488,3,305,30513
21102570,2,244,24406
21102895,2,206,20612
21102943,2,244,24415
21103108,1,115,11503
21103216,2,244,24419
21103578,3,305,30513
50901102,1,121,12101
50902308,1,121,12120
50903553,2,207,20709
50904024,1,121,12110
50904186,6,607,60701
50904189,3,301,30106
50904953,6,608,60801
50905055,1,115,11509
50905070,1,121,12110
50906354,2,239,23904
55007897,6,607,60705
55008630,3,301,30106
55013790,2,234,23410
55014013,2,235,23506
55014021,1,115,11510
