art,klasse,ordnung,familie
1160411,1,121,12110
2090603,2,207,20710
2090717,2,207,20709
2090731,2,207,20709
2090734,2,207,20709
2130321,2,244,24413
5010109,6,601,60101
5020201,6,602,60204
5040112,6,604,60401
5050502,6,605,60505
5050613,6,605,60506
5060203,6,606,60602
5070206,6,607,60702
5090101,6,610,61001
5090102,6,609,60901
21102705,6,610,61002
21102949,6,608,60801
21103095,6,605,60501
50901010,6,609,60905
50902487,6,609,60904
50903201,6,605,60505
50904129,6,608,60801
50904953,6,608,60801
50906832,6,609,60905
