art,klasse,ordnung,familie
1070418,1,108,10813
1080102,1,109,10901
1100603,1,113,11315
1100703,1,113,11312
1120301,1,115,11512
1120303,1,115,11512
1120829,1,115,11507
1160103,1,121,12102
2010102,2,202,20201
2010202,2,204,20401
2080502,2,234,23401
2090221,2,207,20702
2090717,2,207,20709
2100403,2,220,22005
2120212,2,219,21905
2120305,2,219,21904
2120329,2,219,21901
2130317,2,244,24402
2130909,2,244,24405
2140221,2,214,21401
2210204,2,241,24103
2210224,2,241,24103
5050303,6,605,60503
21102593,1,102,10201
50902219,2,235,23507
