art,klasse,ordnung,familie
2150211,2,235,23507
3010819,3,301,30107
3010825,3,301,30107
3060423,4,402,40206
5010102,6,601,60101
5010109,6,601,60101
5020201,6,602,60204
5050303,6,605,60503
5060211,6,606,60602
5080107,6,608,60801
21103095,6,605,60501
21103172,6,606,60601
50903201,6,605,60505
50904611,6,605,60506
50905747,3,301,30106
55003855,5,526,52601
55004123,5,526,52601
55005982,1,115,11509
55009442,6,607,60704
55010237,1,115,11509
55010463,1,108,10815
55010531,1,121,12110
55010743,2,235,23506
55011074,5,526,52605
55011086,5,526,52603
55012692,5,526,52601
55013938,5,526,52601
