art,klasse,ordnung,familie
1020604,1,102,10213
2010102,2,202,20201
2090603,2,207,20710
2090731,2,207,20709
2130206,2,244,24402
2130318,2,244,24413
2130319,2,244,24413
2130607,2,244,24408
2130608,2,244,24404
2130613,2,244,24408
2130616,2,244,24408
2130704,2,244,24406
2130862,2,244,24407
2130925,2,244,24405
3010625,3,301,30105
5010105,6,601,60101
5010109,6,601,60101
5010118,6,601,60101
5020201,6,602,60204
5040203,6,604,60402
5040205,6,604,60402
5040207,6,604,60402
5040209,6,604,60402
5050303,6,605,60503
5050502,6,605,60505
5050507,6,605,60505
5050617,6,605,60506
5060210,6,606,60602
5070102,6,607,60701
5070301,6,607,60703
5090101,6,610,61001
5090102,6,609,60901
21102248,6,607,60702
21102323,6,607,60702
21102441,6,601,60101
21102541,6,607,60702
21102705,6,610,61002
21103095,6,605,60501
21103173,6,607,60702
21103227,6,607,60705
21103589,6,607,60702
50901010,6,609,60905
50902174,6,609,60905
50902487,6,609,60904
50902495,6,609,60904
50902764,6,607,60702
50903160,6,607,60702
50903574,6,615,61501
50904129,6,608,60801
50904545,2,244,24404
50907203,6,607,60702
