art,klasse,ordnung,familie
1020604,1,102,10213
1070111,1,108,10802
1070418,1,108,10813
1070603,1,108,10815
1100119,1,113,11306
1120411,1,115,11514
1120603,1,115,11504
1150102,1,120,12001
1160411,1,121,12110
2010102,2,202,20201
3010604,3,301,30105
3010610,3,301,30105
3010615,3,301,30105
3010618,3,301,30105
3010622,3,301,30105
3010625,3,301,30105
3010803,3,301,30107
3010819,3,301,30107
3050105,3,306,30602
5040112,6,604,60401
5040202,6,604,60402
5050303,6,605,60503
5050426,6,605,60504
5050502,6,605,60505
5050524,6,605,60505
5050607,6,605,60506
5050623,6,605,60506
5060102,6,606,60601
5060203,6,606,60602
21102255,3,301,30112
21103173,6,607,60702
50901556,5,528,52831
50905235,6,602,60207
50905237,6,602,60207
50905238,6,602,60207
50905494,5,526,52601
55003243,6,617,61701
55003248,5,550,550072
55003544,5,550,550072
55003612,5,550,550072
55004056,5,550,550072
55007013,5,528,52831
