art,klasse,ordnung,familie
1070810,1,108,10814
1100121,1,113,11309
1120202,1,115,11510
2070402,2,206,20608
2070803,2,206,20611
2070809,2,206,20611
2080208,2,234,23408
2090603,2,207,20710
2090717,2,207,20709
2090731,2,207,20709
2130318,2,244,24413
2130321,2,244,24413
2130331,2,244,24413
2150105,2,235,23501
5050613,6,605,60506
5060210,6,606,60602
5090102,6,609,60901
5090103,6,609,60905
21102895,2,206,20612
21103082,6,607,60702
21103173,6,607,60702
50901858,6,609,60904
50903583,6,607,60704
50903782,6,607,60704
50904953,6,608,60801
50905976,6,606,60602
